household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
all_households,top_1_percent,1983,614800.0,607800.0,200600.0,0.0,3200.0,4200.0,100.0,1300.0,51100.0,176800.0,19400.0,46600.0,15900.0,44800.0,30200.0,13800.0,7000.0,5000.0,1700.0,100.0,100.0
all_households,top_1_percent,1984,679900.0,672300.0,215300.0,500.0,2900.0,4300.0,100.0,1600.0,62800.0,196900.0,23800.0,56400.0,16000.0,39600.0,36700.0,15200.0,7600.0,5600.0,1800.0,100.0,100.0
all_households,top_1_percent,1985,728300.0,720800.0,214400.0,800.0,3200.0,4300.0,100.0,1500.0,65900.0,231600.0,26900.0,58200.0,16300.0,43900.0,35700.0,18000.0,7500.0,5200.0,1900.0,100.0,200.0
all_households,top_1_percent,1986,954000.0,946100.0,210800.0,800.0,3300.0,4300.0,100.0,1600.0,64100.0,460200.0,31500.0,51200.0,15100.0,49600.0,42400.0,11100.0,7900.0,5500.0,2000.0,100.0,300.0
all_households,top_1_percent,1987,764600.0,758200.0,274400.0,1100.0,4200.0,5300.0,100.0,2500.0,97800.0,161800.0,34000.0,60200.0,14000.0,42200.0,45200.0,15300.0,6300.0,4400.0,1700.0,100.0,100.0
all_households,top_1_percent,1988,957800.0,951300.0,334800.0,1300.0,5100.0,5600.0,100.0,3100.0,146300.0,199600.0,31600.0,71400.0,14500.0,54600.0,52900.0,30500.0,6500.0,4600.0,1600.0,,200.0
all_households,top_1_percent,1989,891300.0,885000.0,301500.0,1400.0,5300.0,5800.0,100.0,2700.0,141400.0,165800.0,34000.0,83800.0,15400.0,52700.0,48600.0,26400.0,6300.0,4500.0,1600.0,100.0,100.0
all_households,top_1_percent,1990,862500.0,855400.0,316300.0,1400.0,5100.0,6000.0,100.0,2600.0,144300.0,125600.0,33600.0,81300.0,16700.0,48800.0,45600.0,28000.0,7100.0,4800.0,1700.0,100.0,500.0
all_households,top_1_percent,1991,775900.0,769100.0,300300.0,1700.0,5200.0,5800.0,100.0,2300.0,126200.0,98700.0,35900.0,68400.0,15500.0,42900.0,39200.0,26900.0,6800.0,4800.0,1700.0,100.0,300.0
all_households,top_1_percent,1992,874900.0,868000.0,358500.0,2100.0,5500.0,7600.0,100.0,3000.0,153100.0,113100.0,34500.0,53800.0,17400.0,43100.0,47100.0,29100.0,7000.0,4900.0,1900.0,100.0,
all_households,top_1_percent,1993,841000.0,833700.0,326700.0,2100.0,6100.0,6200.0,100.0,3100.0,143100.0,129200.0,34100.0,44200.0,18400.0,39000.0,55600.0,25800.0,7200.0,5100.0,1900.0,100.0,100.0
all_households,top_1_percent,1994,866600.0,858900.0,317200.0,2400.0,7500.0,8800.0,100.0,3300.0,161700.0,131300.0,34100.0,43500.0,18200.0,41100.0,63300.0,26300.0,7700.0,5400.0,1900.0,100.0,200.0
all_households,top_1_percent,1995,962100.0,954700.0,352900.0,2600.0,8600.0,9900.0,100.0,3900.0,170200.0,155400.0,34600.0,52500.0,17500.0,47300.0,70500.0,28800.0,7400.0,4800.0,2100.0,100.0,400.0
all_households,top_1_percent,1996,1066000.0,1058800.0,371600.0,2800.0,8100.0,10200.0,100.0,4300.0,177100.0,223600.0,34000.0,53000.0,17900.0,49000.0,75200.0,31800.0,7200.0,4800.0,2300.0,100.0,
all_households,top_1_percent,1997,1230900.0,1223000.0,412400.0,2700.0,7100.0,11000.0,100.0,4700.0,195100.0,308300.0,33000.0,55600.0,19700.0,55300.0,81800.0,36100.0,7900.0,5400.0,2400.0,,100.0
all_households,top_1_percent,1998,1398000.0,1390700.0,460600.0,2900.0,7400.0,11800.0,100.0,4800.0,210700.0,399100.0,35100.0,58400.0,18700.0,55900.0,83600.0,41500.0,7300.0,4900.0,2300.0,100.0,
all_households,top_1_percent,1999,1525800.0,1518700.0,509800.0,3400.0,7200.0,13100.0,100.0,5200.0,222300.0,456000.0,35400.0,58000.0,19200.0,59600.0,84600.0,44800.0,7100.0,4700.0,2000.0,100.0,300.0
all_households,top_1_percent,2000,1677200.0,1669400.0,577300.0,3600.0,7700.0,14300.0,100.0,5700.0,222400.0,521000.0,36100.0,65400.0,19300.0,65300.0,85100.0,46400.0,7800.0,5600.0,2200.0,100.0,
all_households,top_1_percent,2001,1340800.0,1333900.0,517100.0,3600.0,8200.0,13700.0,100.0,3500.0,232600.0,285800.0,34400.0,61400.0,21100.0,51600.0,60900.0,39800.0,6900.0,4600.0,2000.0,100.0,100.0
all_households,top_1_percent,2002,1188200.0,1180700.0,463100.0,6400.0,8500.0,12800.0,100.0,2900.0,245900.0,207000.0,33000.0,45400.0,19500.0,42700.0,55400.0,38100.0,7400.0,5000.0,2200.0,200.0,
all_households,top_1_percent,2003,1264800.0,1257300.0,455100.0,9800.0,9000.0,12600.0,100.0,3900.0,250000.0,251500.0,32000.0,42000.0,20800.0,52900.0,81200.0,36400.0,7500.0,4900.0,2400.0,200.0,100.0
all_households,top_1_percent,2004,1508400.0,1500400.0,483400.0,9300.0,8900.0,12700.0,100.0,5100.0,283900.0,382600.0,30100.0,45000.0,21100.0,71100.0,107800.0,39300.0,8000.0,5400.0,2500.0,100.0,
all_households,top_1_percent,2005,1822500.0,1813600.0,510200.0,9100.0,9200.0,13000.0,100.0,7100.0,350000.0,522800.0,34300.0,63300.0,24500.0,80300.0,146500.0,43200.0,8900.0,6000.0,2800.0,100.0,100.0
all_households,top_1_percent,2006,1972200.0,1963000.0,523300.0,9300.0,8800.0,13200.0,100.0,7800.0,358700.0,588700.0,41900.0,85100.0,23600.0,95600.0,160700.0,46100.0,9200.0,5900.0,3200.0,100.0,
all_households,top_1_percent,2007,2077500.0,2068600.0,562600.0,9700.0,8600.0,13900.0,100.0,7100.0,341600.0,661100.0,45700.0,97700.0,22800.0,110800.0,137600.0,49300.0,8900.0,5700.0,3200.0,100.0,
all_households,top_1_percent,2008,1696800.0,1688200.0,554000.0,10300.0,8900.0,14200.0,100.0,4200.0,347600.0,369700.0,42000.0,73400.0,28700.0,99700.0,86500.0,49000.0,8600.0,5400.0,2900.0,200.0,100.0
all_households,top_1_percent,2009,1324300.0,1315100.0,486000.0,11400.0,9200.0,13800.0,100.0,3000.0,327400.0,180400.0,36400.0,51000.0,21800.0,70100.0,62800.0,41800.0,9300.0,5700.0,3200.0,300.0,
all_households,top_1_percent,2010,1533800.0,1524900.0,516000.0,11300.0,8400.0,13800.0,100.0,4400.0,331700.0,287400.0,36900.0,49900.0,23200.0,85800.0,97000.0,58900.0,8900.0,5500.0,3000.0,300.0,
all_households,top_1_percent,2011,1520300.0,1511600.0,525200.0,11500.0,8500.0,14000.0,100.0,4400.0,334200.0,278100.0,34200.0,43000.0,24700.0,79300.0,93700.0,60800.0,8700.0,5600.0,2900.0,200.0,
all_households,top_1_percent,2012,1877700.0,1868200.0,558200.0,11000.0,7700.0,14300.0,100.0,5500.0,389400.0,460600.0,32500.0,44700.0,27200.0,126300.0,120200.0,70500.0,9500.0,5900.0,3400.0,200.0,100.0
all_households,top_1_percent,2013,1580200.0,1570600.0,525600.0,11700.0,7600.0,14200.0,100.0,5500.0,358400.0,304000.0,30000.0,39100.0,27500.0,84500.0,109200.0,53300.0,9600.0,6200.0,3300.0,100.0,
all_households,top_1_percent,2014,1778100.0,1768600.0,554100.0,11500.0,7300.0,14100.0,100.0,6200.0,376900.0,423600.0,26600.0,37100.0,31100.0,101700.0,124000.0,54500.0,9400.0,6100.0,3200.0,100.0,100.0
all_households,top_1_percent,2015,1854900.0,1844700.0,585200.0,12500.0,7300.0,15300.0,100.0,6000.0,404600.0,441500.0,26000.0,37700.0,25100.0,105200.0,121500.0,56600.0,10300.0,6700.0,3500.0,100.0,
hh_with_children,all_quintiles,1979,73400.0,71800.0,54800.0,0.0,2500.0,2700.0,200.0,700.0,3600.0,2100.0,100.0,1300.0,300.0,600.0,1100.0,1600.0,1700.0,1000.0,200.0,300.0,100.0
hh_with_children,all_quintiles,1980,70300.0,68400.0,52900.0,0.0,2100.0,2600.0,100.0,600.0,3000.0,1900.0,100.0,1600.0,300.0,600.0,900.0,1600.0,1900.0,1000.0,200.0,600.0,100.0
hh_with_children,all_quintiles,1981,70000.0,68200.0,53000.0,0.0,2200.0,2900.0,100.0,500.0,2300.0,1900.0,100.0,1900.0,400.0,700.0,700.0,1600.0,1900.0,1100.0,200.0,500.0,100.0
hh_with_children,all_quintiles,1982,68600.0,66400.0,52100.0,0.0,2400.0,2900.0,100.0,300.0,2000.0,1800.0,100.0,1900.0,400.0,700.0,400.0,1300.0,2200.0,1100.0,200.0,700.0,200.0
hh_with_children,all_quintiles,1983,69200.0,67100.0,51600.0,0.0,2500.0,2900.0,100.0,400.0,2400.0,2600.0,200.0,1700.0,400.0,600.0,600.0,1200.0,2100.0,1000.0,200.0,700.0,200.0
hh_with_children,all_quintiles,1984,74500.0,72700.0,55000.0,300.0,2500.0,3200.0,200.0,400.0,3200.0,2700.0,200.0,1900.0,400.0,600.0,600.0,1400.0,1800.0,1000.0,200.0,400.0,200.0
hh_with_children,all_quintiles,1985,73900.0,72100.0,54700.0,500.0,2600.0,3300.0,100.0,400.0,2800.0,3000.0,300.0,1800.0,300.0,500.0,600.0,1300.0,1800.0,1000.0,200.0,400.0,200.0
hh_with_children,all_quintiles,1986,79300.0,77500.0,55600.0,500.0,2600.0,3400.0,100.0,500.0,3500.0,6200.0,400.0,1600.0,300.0,800.0,700.0,1500.0,1800.0,900.0,200.0,400.0,200.0
hh_with_children,all_quintiles,1987,76900.0,75200.0,56000.0,600.0,2900.0,3400.0,100.0,600.0,4100.0,2400.0,200.0,1800.0,400.0,700.0,800.0,1300.0,1700.0,900.0,300.0,300.0,200.0
hh_with_children,all_quintiles,1988,79100.0,77300.0,56600.0,700.0,3000.0,3600.0,100.0,600.0,4800.0,2400.0,200.0,1800.0,300.0,700.0,800.0,1700.0,1800.0,900.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1989,81300.0,79400.0,57600.0,800.0,3100.0,3700.0,100.0,600.0,5100.0,2300.0,200.0,2100.0,400.0,800.0,800.0,1800.0,1900.0,1000.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1990,79600.0,77800.0,57400.0,800.0,3100.0,3800.0,100.0,500.0,4800.0,1600.0,200.0,1900.0,400.0,600.0,700.0,1900.0,1800.0,900.0,300.0,300.0,300.0
hh_with_children,all_quintiles,1991,78600.0,76600.0,56700.0,800.0,3000.0,3800.0,100.0,500.0,4600.0,1500.0,300.0,1800.0,400.0,600.0,700.0,1900.0,2100.0,1000.0,300.0,500.0,300.0
hh_with_children,all_quintiles,1992,79600.0,77300.0,56800.0,1000.0,3400.0,3800.0,100.0,500.0,5000.0,1600.0,200.0,1200.0,400.0,600.0,700.0,1900.0,2300.0,1100.0,400.0,600.0,200.0
hh_with_children,all_quintiles,1993,80700.0,78400.0,57300.0,1000.0,3700.0,3800.0,100.0,600.0,5000.0,1900.0,200.0,1000.0,400.0,600.0,900.0,1800.0,2300.0,1100.0,400.0,500.0,200.0
hh_with_children,all_quintiles,1994,82400.0,80300.0,58000.0,1100.0,4100.0,3900.0,100.0,700.0,5400.0,1800.0,200.0,900.0,400.0,600.0,1000.0,2100.0,2100.0,1100.0,400.0,400.0,200.0
hh_with_children,all_quintiles,1995,87600.0,85400.0,60700.0,1400.0,4200.0,4100.0,100.0,700.0,5900.0,2300.0,300.0,1200.0,400.0,700.0,1100.0,2200.0,2200.0,1200.0,500.0,400.0,200.0
hh_with_children,all_quintiles,1996,88700.0,86500.0,60800.0,1600.0,4100.0,4100.0,100.0,800.0,6000.0,2900.0,200.0,1100.0,400.0,700.0,1100.0,2500.0,2200.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1997,93300.0,91100.0,63600.0,1600.0,3800.0,4300.0,100.0,800.0,6300.0,4100.0,300.0,1200.0,500.0,900.0,1200.0,2600.0,2200.0,1200.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1998,99700.0,97700.0,67700.0,1800.0,3800.0,4500.0,100.0,800.0,6900.0,5100.0,300.0,1200.0,400.0,800.0,1200.0,2900.0,2000.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1999,106300.0,104300.0,71100.0,2000.0,3800.0,4700.0,100.0,800.0,7600.0,6600.0,300.0,1200.0,500.0,1000.0,1300.0,3300.0,2000.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2000,111000.0,108900.0,73400.0,2100.0,4000.0,4800.0,100.0,800.0,7400.0,8000.0,300.0,1400.0,600.0,1200.0,1400.0,3400.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2001,104600.0,102300.0,72200.0,2100.0,4100.0,4800.0,100.0,500.0,7200.0,4000.0,300.0,1400.0,500.0,900.0,1000.0,3100.0,2400.0,1200.0,600.0,400.0,200.0
hh_with_children,all_quintiles,2002,101900.0,99300.0,71000.0,1800.0,4500.0,4700.0,100.0,500.0,7400.0,2800.0,300.0,1000.0,500.0,700.0,900.0,3100.0,2600.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2003,103500.0,100900.0,70200.0,2200.0,4900.0,4600.0,100.0,700.0,7800.0,3400.0,300.0,900.0,500.0,800.0,1300.0,3200.0,2600.0,1200.0,600.0,600.0,200.0
hh_with_children,all_quintiles,2004,109900.0,107400.0,72300.0,2300.0,5600.0,4800.0,100.0,800.0,8600.0,5100.0,300.0,900.0,500.0,1100.0,1600.0,3300.0,2600.0,1300.0,700.0,500.0,200.0
hh_with_children,all_quintiles,2005,114400.0,111900.0,73000.0,2500.0,5700.0,4800.0,100.0,1100.0,9500.0,6700.0,300.0,1200.0,500.0,1200.0,2100.0,3200.0,2400.0,1200.0,700.0,400.0,200.0
hh_with_children,all_quintiles,2006,120000.0,117500.0,74500.0,2500.0,5700.0,4800.0,100.0,1200.0,10200.0,8300.0,500.0,1700.0,500.0,1500.0,2500.0,3300.0,2500.0,1300.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2007,125400.0,122700.0,78100.0,2700.0,5300.0,5000.0,100.0,1100.0,10000.0,9800.0,500.0,2100.0,600.0,1800.0,2200.0,3500.0,2700.0,1400.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2008,117900.0,114900.0,77600.0,2700.0,5300.0,5000.0,100.0,700.0,8900.0,5300.0,500.0,1600.0,600.0,1600.0,1400.0,3500.0,3000.0,1400.0,900.0,500.0,100.0
hh_with_children,all_quintiles,2009,109700.0,105800.0,73800.0,2500.0,5300.0,4900.0,100.0,500.0,8600.0,2500.0,400.0,1100.0,500.0,1100.0,1000.0,3500.0,4000.0,1500.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2010,115400.0,111400.0,75000.0,2500.0,5100.0,4900.0,100.0,700.0,9700.0,4600.0,400.0,1100.0,600.0,1400.0,1600.0,3700.0,4000.0,1500.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2011,113300.0,109700.0,75000.0,2500.0,5100.0,4800.0,100.0,700.0,9500.0,4000.0,400.0,800.0,600.0,1300.0,1500.0,3400.0,3600.0,1500.0,1000.0,1000.0,100.0
hh_with_children,all_quintiles,2012,118100.0,114700.0,75300.0,2600.0,5100.0,4800.0,100.0,800.0,11200.0,6100.0,300.0,800.0,600.0,1800.0,1700.0,3500.0,3400.0,1500.0,1100.0,800.0,100.0
hh_with_children,all_quintiles,2013,118000.0,114800.0,76900.0,2700.0,5200.0,5000.0,100.0,900.0,10800.0,5000.0,300.0,800.0,600.0,1400.0,1900.0,3200.0,3200.0,1600.0,900.0,600.0,100.0
hh_with_children,all_quintiles,2014,122000.0,118900.0,78300.0,2800.0,5000.0,5100.0,100.0,1000.0,11100.0,6800.0,300.0,700.0,700.0,1700.0,2100.0,3300.0,3100.0,1700.0,1000.0,400.0,100.0
hh_with_children,all_quintiles,2015,128600.0,125400.0,82400.0,3000.0,5200.0,5300.0,100.0,900.0,12400.0,7100.0,300.0,800.0,600.0,1800.0,2100.0,3400.0,3200.0,1700.0,1000.0,300.0,100.0
hh_with_children,lowest_quintile,1979,19000.0,17000.0,13000.0,0.0,700.0,800.0,100.0,200.0,700.0,100.0,,300.0,100.0,,100.0,900.0,2000.0,1300.0,300.0,200.0,100.0
hh_with_children,lowest_quintile,1980,17900.0,15900.0,12100.0,0.0,600.0,700.0,100.0,100.0,600.0,100.0,,300.0,100.0,100.0,100.0,1000.0,2000.0,1200.0,300.0,400.0,200.0
hh_with_children,lowest_quintile,1981,17600.0,15600.0,12000.0,0.0,600.0,800.0,100.0,100.0,400.0,100.0,,300.0,100.0,100.0,100.0,900.0,2000.0,1200.0,300.0,400.0,100.0
hh_with_children,lowest_quintile,1982,16600.0,14500.0,11200.0,0.0,600.0,700.0,100.0,100.0,300.0,100.0,,400.0,100.0,100.0,100.0,600.0,2100.0,1000.0,300.0,700.0,100.0
hh_with_children,lowest_quintile,1983,15700.0,13600.0,10600.0,0.0,600.0,700.0,100.0,100.0,400.0,200.0,,300.0,100.0,,100.0,600.0,2000.0,1000.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,1984,17200.0,15500.0,12100.0,,600.0,800.0,100.0,100.0,400.0,100.0,,300.0,100.0,,100.0,700.0,1700.0,1000.0,300.0,300.0,100.0
hh_with_children,lowest_quintile,1985,16600.0,14800.0,11300.0,,600.0,800.0,100.0,100.0,600.0,100.0,,300.0,100.0,,100.0,700.0,1800.0,1000.0,300.0,300.0,200.0
hh_with_children,lowest_quintile,1986,16300.0,14500.0,11100.0,,600.0,800.0,100.0,100.0,600.0,100.0,,300.0,100.0,,100.0,600.0,1900.0,1000.0,300.0,400.0,200.0
hh_with_children,lowest_quintile,1987,14900.0,13100.0,9500.0,,700.0,700.0,100.0,100.0,900.0,100.0,,300.0,100.0,100.0,100.0,700.0,1800.0,1000.0,300.0,300.0,200.0
hh_with_children,lowest_quintile,1988,15700.0,13700.0,9800.0,,600.0,700.0,100.0,100.0,900.0,100.0,,300.0,100.0,,100.0,900.0,2000.0,1100.0,400.0,300.0,200.0
hh_with_children,lowest_quintile,1989,16700.0,14900.0,10600.0,,700.0,800.0,100.0,100.0,1000.0,100.0,,300.0,100.0,100.0,100.0,1000.0,1800.0,1000.0,400.0,200.0,200.0
hh_with_children,lowest_quintile,1990,17300.0,15500.0,11500.0,,600.0,900.0,100.0,100.0,1000.0,,,300.0,100.0,100.0,100.0,800.0,1800.0,800.0,400.0,300.0,200.0
hh_with_children,lowest_quintile,1991,17500.0,15600.0,11700.0,,600.0,900.0,100.0,100.0,900.0,100.0,,300.0,100.0,100.0,100.0,800.0,1800.0,800.0,400.0,500.0,200.0
hh_with_children,lowest_quintile,1992,17500.0,15500.0,11600.0,100.0,700.0,900.0,100.0,100.0,900.0,100.0,,200.0,100.0,100.0,100.0,800.0,2000.0,800.0,400.0,600.0,100.0
hh_with_children,lowest_quintile,1993,17800.0,15900.0,11600.0,100.0,600.0,900.0,100.0,100.0,1100.0,100.0,,100.0,100.0,100.0,100.0,1000.0,2000.0,900.0,500.0,500.0,100.0
hh_with_children,lowest_quintile,1994,17700.0,15800.0,11400.0,100.0,800.0,900.0,100.0,100.0,1200.0,100.0,,100.0,100.0,100.0,100.0,900.0,1800.0,900.0,400.0,300.0,200.0
hh_with_children,lowest_quintile,1995,19600.0,17700.0,12900.0,100.0,800.0,1000.0,100.0,200.0,1300.0,100.0,,200.0,100.0,100.0,100.0,900.0,1900.0,1000.0,500.0,300.0,100.0
hh_with_children,lowest_quintile,1996,19800.0,17800.0,13000.0,100.0,900.0,1000.0,100.0,200.0,1400.0,100.0,,200.0,100.0,100.0,100.0,800.0,2000.0,1000.0,500.0,300.0,100.0
hh_with_children,lowest_quintile,1997,21600.0,19600.0,14400.0,100.0,900.0,1100.0,100.0,200.0,1500.0,100.0,,100.0,100.0,100.0,100.0,800.0,2100.0,1100.0,600.0,300.0,100.0
hh_with_children,lowest_quintile,1998,23400.0,21600.0,15900.0,100.0,1000.0,1200.0,100.0,200.0,1600.0,100.0,,200.0,100.0,,100.0,1000.0,1800.0,1000.0,500.0,300.0,100.0
hh_with_children,lowest_quintile,1999,24300.0,22400.0,16100.0,100.0,1000.0,1200.0,100.0,200.0,2200.0,100.0,,100.0,100.0,100.0,100.0,900.0,1800.0,900.0,500.0,300.0,100.0
hh_with_children,lowest_quintile,2000,23900.0,22100.0,15800.0,200.0,1200.0,1200.0,100.0,200.0,1900.0,100.0,,100.0,100.0,100.0,100.0,1100.0,1900.0,900.0,600.0,200.0,200.0
hh_with_children,lowest_quintile,2001,23300.0,21200.0,15700.0,200.0,1100.0,1200.0,100.0,100.0,1800.0,,,100.0,100.0,100.0,100.0,700.0,2100.0,900.0,600.0,400.0,100.0
hh_with_children,lowest_quintile,2002,23900.0,21600.0,15900.0,100.0,1200.0,1200.0,100.0,100.0,1900.0,0.0,,100.0,100.0,,,900.0,2300.0,1000.0,600.0,600.0,200.0
hh_with_children,lowest_quintile,2003,23200.0,21000.0,15400.0,100.0,1200.0,1100.0,100.0,100.0,1900.0,,,100.0,100.0,100.0,100.0,800.0,2200.0,900.0,600.0,500.0,100.0
hh_with_children,lowest_quintile,2004,23900.0,21700.0,15900.0,100.0,1300.0,1200.0,100.0,200.0,2000.0,,,100.0,100.0,100.0,100.0,700.0,2300.0,1000.0,700.0,500.0,200.0
hh_with_children,lowest_quintile,2005,24300.0,22200.0,16200.0,100.0,1200.0,1200.0,100.0,200.0,2100.0,100.0,,100.0,100.0,,100.0,700.0,2100.0,1000.0,700.0,400.0,100.0
hh_with_children,lowest_quintile,2006,24900.0,22900.0,16700.0,100.0,1300.0,1200.0,100.0,300.0,2100.0,100.0,,100.0,,100.0,100.0,700.0,2000.0,900.0,600.0,300.0,100.0
hh_with_children,lowest_quintile,2007,27200.0,25100.0,18300.0,100.0,1200.0,1400.0,100.0,300.0,2300.0,100.0,,100.0,100.0,100.0,100.0,1100.0,2100.0,1000.0,700.0,300.0,100.0
hh_with_children,lowest_quintile,2008,26600.0,24300.0,18000.0,100.0,1000.0,1300.0,100.0,100.0,2200.0,,,100.0,100.0,100.0,100.0,1100.0,2300.0,1000.0,700.0,500.0,100.0
hh_with_children,lowest_quintile,2009,25100.0,22100.0,16100.0,100.0,900.0,1200.0,100.0,100.0,2200.0,,,100.0,100.0,100.0,,1100.0,3000.0,1000.0,800.0,1200.0,100.0
hh_with_children,lowest_quintile,2010,25900.0,23000.0,16500.0,100.0,800.0,1200.0,100.0,100.0,2700.0,,,100.0,100.0,100.0,,1200.0,2900.0,800.0,700.0,1300.0,100.0
hh_with_children,lowest_quintile,2011,25500.0,22800.0,16300.0,100.0,900.0,1200.0,100.0,100.0,2700.0,,,100.0,100.0,100.0,,1100.0,2700.0,900.0,800.0,1000.0,100.0
hh_with_children,lowest_quintile,2012,24300.0,21800.0,15400.0,100.0,900.0,1200.0,,200.0,2800.0,,,,100.0,100.0,,1100.0,2500.0,900.0,800.0,700.0,100.0
hh_with_children,lowest_quintile,2013,25000.0,22900.0,16100.0,100.0,1000.0,1200.0,,200.0,2900.0,,,,100.0,100.0,,1200.0,2100.0,900.0,600.0,500.0,
hh_with_children,lowest_quintile,2014,25000.0,22800.0,16100.0,100.0,900.0,1200.0,,200.0,3000.0,100.0,,,100.0,,100.0,1000.0,2200.0,1100.0,700.0,300.0,100.0
hh_with_children,lowest_quintile,2015,26500.0,24500.0,17600.0,100.0,900.0,1300.0,,200.0,3000.0,,,,100.0,,,1100.0,1900.0,900.0,700.0,200.0,100.0
hh_with_children,second_quintile,1979,46800.0,44700.0,35500.0,0.0,2000.0,2000.0,100.0,500.0,1700.0,200.0,,500.0,100.0,100.0,200.0,1600.0,2000.0,1300.0,200.0,400.0,200.0
hh_with_children,second_quintile,1980,44800.0,42400.0,33900.0,0.0,1700.0,2000.0,100.0,400.0,1600.0,200.0,,700.0,100.0,100.0,200.0,1400.0,2400.0,1300.0,200.0,700.0,200.0
hh_with_children,second_quintile,1981,44700.0,42500.0,33800.0,0.0,1700.0,2100.0,100.0,300.0,1500.0,200.0,,700.0,100.0,100.0,200.0,1500.0,2200.0,1200.0,200.0,600.0,100.0
hh_with_children,second_quintile,1982,43700.0,40900.0,32400.0,0.0,1900.0,2100.0,100.0,200.0,1300.0,200.0,,800.0,100.0,100.0,100.0,1500.0,2900.0,1300.0,200.0,1100.0,200.0
hh_with_children,second_quintile,1983,42800.0,40200.0,31600.0,0.0,2000.0,2000.0,100.0,200.0,1500.0,300.0,,800.0,100.0,100.0,100.0,1200.0,2700.0,1200.0,200.0,1100.0,200.0
hh_with_children,second_quintile,1984,45400.0,43300.0,34100.0,100.0,2000.0,2300.0,100.0,300.0,1400.0,200.0,,700.0,100.0,100.0,100.0,1600.0,2100.0,1100.0,200.0,600.0,200.0
hh_with_children,second_quintile,1985,45600.0,43300.0,33900.0,100.0,2000.0,2300.0,100.0,300.0,1600.0,300.0,,800.0,200.0,100.0,100.0,1500.0,2300.0,1300.0,300.0,500.0,200.0
hh_with_children,second_quintile,1986,46200.0,43900.0,33800.0,200.0,2100.0,2300.0,100.0,300.0,2000.0,300.0,,600.0,100.0,100.0,100.0,1800.0,2400.0,1200.0,300.0,600.0,200.0
hh_with_children,second_quintile,1987,45800.0,43700.0,33400.0,200.0,2300.0,2300.0,100.0,300.0,2200.0,200.0,,700.0,100.0,100.0,200.0,1500.0,2200.0,1200.0,300.0,500.0,300.0
hh_with_children,second_quintile,1988,46500.0,44200.0,33500.0,200.0,2300.0,2400.0,100.0,300.0,2200.0,100.0,,700.0,100.0,200.0,200.0,1900.0,2300.0,1300.0,300.0,400.0,300.0
hh_with_children,second_quintile,1989,46900.0,44600.0,33600.0,200.0,2300.0,2500.0,100.0,300.0,2300.0,200.0,,700.0,200.0,100.0,200.0,1800.0,2300.0,1300.0,400.0,400.0,300.0
hh_with_children,second_quintile,1990,48200.0,45900.0,35000.0,300.0,2400.0,2600.0,100.0,300.0,2200.0,100.0,,700.0,100.0,100.0,200.0,1900.0,2200.0,1100.0,300.0,400.0,300.0
hh_with_children,second_quintile,1991,47000.0,44300.0,33700.0,300.0,2400.0,2500.0,100.0,300.0,1900.0,200.0,,600.0,100.0,100.0,100.0,2000.0,2800.0,1300.0,400.0,700.0,400.0
hh_with_children,second_quintile,1992,46300.0,43300.0,32500.0,300.0,2500.0,2400.0,100.0,300.0,2000.0,200.0,,500.0,100.0,100.0,200.0,2100.0,3000.0,1400.0,500.0,900.0,300.0
hh_with_children,second_quintile,1993,46400.0,43500.0,32800.0,300.0,2600.0,2400.0,100.0,400.0,1700.0,200.0,,400.0,200.0,100.0,200.0,2100.0,3000.0,1400.0,500.0,700.0,300.0
hh_with_children,second_quintile,1994,47100.0,44300.0,33000.0,400.0,2900.0,2500.0,100.0,400.0,1900.0,100.0,,300.0,200.0,100.0,200.0,2200.0,2800.0,1500.0,500.0,500.0,300.0
hh_with_children,second_quintile,1995,49100.0,46400.0,34600.0,500.0,3200.0,2600.0,100.0,400.0,1900.0,200.0,,400.0,100.0,200.0,200.0,2100.0,2700.0,1500.0,600.0,400.0,200.0
hh_with_children,second_quintile,1996,49000.0,46300.0,34300.0,500.0,3100.0,2600.0,100.0,400.0,1900.0,200.0,,300.0,100.0,100.0,200.0,2300.0,2800.0,1400.0,700.0,400.0,200.0
hh_with_children,second_quintile,1997,50500.0,47500.0,35500.0,600.0,2800.0,2700.0,100.0,500.0,2000.0,300.0,,300.0,100.0,100.0,200.0,2300.0,3000.0,1700.0,800.0,400.0,200.0
