household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
nonelderly_childless_hh,second_quintile,1991,18.8,19.9,17.6,17.5,19.1
nonelderly_childless_hh,second_quintile,1992,19.9,22.0,21.9,17.1,16.8
nonelderly_childless_hh,second_quintile,1993,19.6,21.5,18.3,17.7,17.2
nonelderly_childless_hh,second_quintile,1994,18.8,20.4,18.0,16.7,17.2
nonelderly_childless_hh,second_quintile,1995,21.2,22.5,18.2,20.0,19.1
nonelderly_childless_hh,second_quintile,1996,18.4,20.5,16.3,15.0,17.1
nonelderly_childless_hh,second_quintile,1997,17.9,19.9,13.5,15.4,14.6
nonelderly_childless_hh,second_quintile,1998,18.4,20.7,15.4,14.6,15.0
nonelderly_childless_hh,second_quintile,1999,19.6,22.0,15.2,15.3,13.7
nonelderly_childless_hh,second_quintile,2000,20.7,23.1,15.3,16.4,15.3
nonelderly_childless_hh,second_quintile,2001,21.0,23.4,13.2,16.6,15.9
nonelderly_childless_hh,second_quintile,2002,21.2,23.3,15.9,17.5,13.6
nonelderly_childless_hh,second_quintile,2003,22.1,23.9,15.8,18.7,16.9
nonelderly_childless_hh,second_quintile,2004,22.8,24.6,15.9,19.1,17.1
nonelderly_childless_hh,second_quintile,2005,22.9,25.0,17.3,17.8,17.0
nonelderly_childless_hh,second_quintile,2006,25.0,26.9,18.4,18.6,27.1
nonelderly_childless_hh,second_quintile,2007,24.9,26.2,19.4,20.0,27.7
nonelderly_childless_hh,second_quintile,2008,26.2,27.9,21.6,19.8,28.9
nonelderly_childless_hh,second_quintile,2009,27.1,28.8,23.4,20.7,29.9
nonelderly_childless_hh,second_quintile,2010,27.9,29.4,25.2,21.7,32.3
nonelderly_childless_hh,second_quintile,2011,28.2,30.1,24.3,21.9,30.6
nonelderly_childless_hh,second_quintile,2012,25.6,27.9,21.4,17.5,29.3
nonelderly_childless_hh,second_quintile,2013,25.3,26.6,22.7,18.2,33.0
nonelderly_childless_hh,second_quintile,2014,25.3,26.3,23.2,19.8,28.6
nonelderly_childless_hh,second_quintile,2015,24.0,25.3,19.6,16.1,28.4
nonelderly_childless_hh,middle_quintile,1979,7.5,8.0,4.4,8.6,6.2
nonelderly_childless_hh,middle_quintile,1980,7.2,8.7,5.6,6.5,6.7
nonelderly_childless_hh,middle_quintile,1981,6.4,8.1,4.7,6.0,5.4
nonelderly_childless_hh,middle_quintile,1982,5.8,6.7,2.0,6.9,4.8
nonelderly_childless_hh,middle_quintile,1983,7.0,7.7,3.7,7.9,6.3
nonelderly_childless_hh,middle_quintile,1984,6.1,7.0,4.4,7.5,3.2
nonelderly_childless_hh,middle_quintile,1985,7.2,7.9,3.6,8.8,5.2
nonelderly_childless_hh,middle_quintile,1986,6.6,7.3,3.3,6.9,5.9
nonelderly_childless_hh,middle_quintile,1987,8.6,9.4,3.7,9.3,7.7
nonelderly_childless_hh,middle_quintile,1988,8.1,8.0,3.6,7.9,11.1
nonelderly_childless_hh,middle_quintile,1989,7.7,8.6,3.8,7.8,7.0
nonelderly_childless_hh,middle_quintile,1990,8.2,9.6,4.3,8.1,6.4
nonelderly_childless_hh,middle_quintile,1991,8.7,10.1,4.2,8.9,6.3
nonelderly_childless_hh,middle_quintile,1992,9.2,10.3,5.2,9.4,7.7
nonelderly_childless_hh,middle_quintile,1993,9.1,9.3,6.7,9.4,9.5
nonelderly_childless_hh,middle_quintile,1994,8.1,9.5,5.5,6.4,7.4
nonelderly_childless_hh,middle_quintile,1995,9.4,10.8,6.3,7.8,8.5
nonelderly_childless_hh,middle_quintile,1996,9.8,10.8,5.8,10.1,6.4
nonelderly_childless_hh,middle_quintile,1997,7.8,9.0,4.1,6.4,6.0
nonelderly_childless_hh,middle_quintile,1998,7.9,9.1,3.6,6.7,5.2
nonelderly_childless_hh,middle_quintile,1999,10.1,11.4,4.4,9.0,4.5
nonelderly_childless_hh,middle_quintile,2000,9.4,10.7,4.6,7.5,5.1
nonelderly_childless_hh,middle_quintile,2001,8.6,9.7,4.1,6.6,6.5
nonelderly_childless_hh,middle_quintile,2002,9.7,11.0,4.2,7.6,5.6
nonelderly_childless_hh,middle_quintile,2003,9.5,10.6,4.4,7.7,5.2
nonelderly_childless_hh,middle_quintile,2004,10.4,11.3,4.0,9.5,6.7
nonelderly_childless_hh,middle_quintile,2005,11.2,12.1,5.4,10.5,6.7
nonelderly_childless_hh,middle_quintile,2006,10.3,11.5,5.0,7.9,9.5
nonelderly_childless_hh,middle_quintile,2007,11.2,12.5,5.6,8.9,8.8
nonelderly_childless_hh,middle_quintile,2008,11.1,12.2,5.7,9.6,9.7
nonelderly_childless_hh,middle_quintile,2009,11.5,12.9,7.0,8.8,10.5
nonelderly_childless_hh,middle_quintile,2010,11.0,12.4,7.0,7.9,10.7
nonelderly_childless_hh,middle_quintile,2011,11.2,12.5,6.9,9.3,9.9
nonelderly_childless_hh,middle_quintile,2012,11.8,13.0,7.4,10.1,12.1
nonelderly_childless_hh,middle_quintile,2013,11.1,12.3,7.1,8.5,11.2
nonelderly_childless_hh,middle_quintile,2014,11.4,12.4,7.3,9.3,11.1
nonelderly_childless_hh,middle_quintile,2015,12.7,13.7,8.4,9.8,13.0
nonelderly_childless_hh,fourth_quintile,1979,6.0,8.0,3.8,5.3,5.0
nonelderly_childless_hh,fourth_quintile,1980,5.1,5.2,3.4,6.2,3.8
nonelderly_childless_hh,fourth_quintile,1981,4.5,5.7,1.7,5.0,3.5
nonelderly_childless_hh,fourth_quintile,1982,3.5,4.7,0.9,4.3,1.6
nonelderly_childless_hh,fourth_quintile,1983,5.1,6.1,1.9,6.6,3.0
nonelderly_childless_hh,fourth_quintile,1984,5.8,6.1,2.2,7.2,4.7
nonelderly_childless_hh,fourth_quintile,1985,4.4,5.1,1.0,6.5,1.6
nonelderly_childless_hh,fourth_quintile,1986,4.0,4.1,1.2,5.1,2.9
nonelderly_childless_hh,fourth_quintile,1987,5.9,6.4,2.5,6.9,4.4
nonelderly_childless_hh,fourth_quintile,1988,4.3,5.6,1.6,4.2,2.9
nonelderly_childless_hh,fourth_quintile,1989,5.2,6.3,0.6,6.4,2.4
nonelderly_childless_hh,fourth_quintile,1990,5.6,6.3,1.7,6.3,4.5
nonelderly_childless_hh,fourth_quintile,1991,5.6,6.5,2.3,6.0,4.2
nonelderly_childless_hh,fourth_quintile,1992,6.4,7.3,3.2,7.0,3.7
nonelderly_childless_hh,fourth_quintile,1993,6.1,7.3,2.8,6.1,4.3
nonelderly_childless_hh,fourth_quintile,1994,6.5,7.4,3.0,6.3,5.4
nonelderly_childless_hh,fourth_quintile,1995,5.6,6.4,1.9,5.6,4.2
nonelderly_childless_hh,fourth_quintile,1996,5.2,5.7,2.3,5.3,4.3
nonelderly_childless_hh,fourth_quintile,1997,5.7,6.7,2.7,5.2,2.4
nonelderly_childless_hh,fourth_quintile,1998,6.1,6.9,1.7,5.8,2.5
nonelderly_childless_hh,fourth_quintile,1999,5.7,6.2,1.7,5.9,2.2
nonelderly_childless_hh,fourth_quintile,2000,5.7,6.6,1.5,4.6,2.8
nonelderly_childless_hh,fourth_quintile,2001,5.6,6.2,1.3,5.4,2.6
nonelderly_childless_hh,fourth_quintile,2002,6.2,6.9,2.3,5.4,4.5
nonelderly_childless_hh,fourth_quintile,2003,5.7,6.4,1.6,5.0,2.2
nonelderly_childless_hh,fourth_quintile,2004,6.5,7.1,2.0,6.4,2.8
nonelderly_childless_hh,fourth_quintile,2005,6.2,7.0,1.3,5.8,2.3
nonelderly_childless_hh,fourth_quintile,2006,6.6,7.3,2.8,5.9,5.5
nonelderly_childless_hh,fourth_quintile,2007,6.3,7.0,1.8,5.3,4.9
nonelderly_childless_hh,fourth_quintile,2008,6.4,7.1,1.9,5.6,5.8
nonelderly_childless_hh,fourth_quintile,2009,6.0,7.0,1.8,4.9,3.6
nonelderly_childless_hh,fourth_quintile,2010,5.6,6.5,3.3,4.2,3.9
nonelderly_childless_hh,fourth_quintile,2011,6.1,7.0,2.5,5.6,5.2
nonelderly_childless_hh,fourth_quintile,2012,5.9,6.7,2.1,6.0,4.7
nonelderly_childless_hh,fourth_quintile,2013,5.1,5.9,2.0,4.7,4.4
nonelderly_childless_hh,fourth_quintile,2014,6.3,7.0,3.2,5.6,4.6
nonelderly_childless_hh,fourth_quintile,2015,6.9,7.5,3.3,6.2,5.5
nonelderly_childless_hh,highest_quintile,1979,3.8,4.6,2.0,4.3,2.6
nonelderly_childless_hh,highest_quintile,1980,3.1,3.9,1.0,3.9,1.3
nonelderly_childless_hh,highest_quintile,1981,3.8,4.7,0.6,5.5,1.1
nonelderly_childless_hh,highest_quintile,1982,2.9,4.8,0.5,3.1,0.9
nonelderly_childless_hh,highest_quintile,1983,2.3,3.4,0.8,2.5,1.1
nonelderly_childless_hh,highest_quintile,1984,2.9,2.6,1.1,4.4,1.8
nonelderly_childless_hh,highest_quintile,1985,3.5,3.8,0.8,4.7,2.4
nonelderly_childless_hh,highest_quintile,1986,3.2,4.1,0.5,3.8,1.6
nonelderly_childless_hh,highest_quintile,1987,3.4,3.0,2.1,4.4,2.6
nonelderly_childless_hh,highest_quintile,1988,2.8,4.3,0.9,2.2,1.7
nonelderly_childless_hh,highest_quintile,1989,4.1,4.6,1.9,4.2,3.8
nonelderly_childless_hh,highest_quintile,1990,5.1,5.3,2.2,6.0,4.2
nonelderly_childless_hh,highest_quintile,1991,3.7,4.4,1.5,3.8,2.5
nonelderly_childless_hh,highest_quintile,1992,4.0,4.8,1.1,4.4,2.0
nonelderly_childless_hh,highest_quintile,1993,4.1,4.4,2.2,4.6,3.2
nonelderly_childless_hh,highest_quintile,1994,5.3,6.5,1.2,4.9,3.7
nonelderly_childless_hh,highest_quintile,1995,4.0,4.7,1.3,3.9,2.6
nonelderly_childless_hh,highest_quintile,1996,3.6,4.4,0.6,3.7,1.4
nonelderly_childless_hh,highest_quintile,1997,3.9,4.8,0.8,3.6,1.2
nonelderly_childless_hh,highest_quintile,1998,4.3,5.3,0.7,3.6,0.9
nonelderly_childless_hh,highest_quintile,1999,4.3,4.9,2.1,3.9,0.9
nonelderly_childless_hh,highest_quintile,2000,3.7,4.2,0.6,3.6,1.4
nonelderly_childless_hh,highest_quintile,2001,3.9,4.3,0.3,4.0,1.6
nonelderly_childless_hh,highest_quintile,2002,3.5,3.9,1.4,3.2,1.7
nonelderly_childless_hh,highest_quintile,2003,3.6,4.1,0.6,3.4,1.1
nonelderly_childless_hh,highest_quintile,2004,3.8,4.1,1.5,3.9,1.6
nonelderly_childless_hh,highest_quintile,2005,4.2,4.7,0.6,4.3,1.5
nonelderly_childless_hh,highest_quintile,2006,4.6,5.0,1.0,4.9,2.7
nonelderly_childless_hh,highest_quintile,2007,4.0,4.4,0.6,4.0,2.4
nonelderly_childless_hh,highest_quintile,2008,4.0,4.5,1.2,3.5,2.1
nonelderly_childless_hh,highest_quintile,2009,3.7,4.4,1.2,3.0,2.5
nonelderly_childless_hh,highest_quintile,2010,3.4,3.9,1.3,2.9,2.2
nonelderly_childless_hh,highest_quintile,2011,3.4,4.1,0.7,2.8,2.3
nonelderly_childless_hh,highest_quintile,2012,3.7,4.4,0.8,3.5,2.3
nonelderly_childless_hh,highest_quintile,2013,2.6,3.2,0.8,1.9,2.2
nonelderly_childless_hh,highest_quintile,2014,3.7,4.3,1.3,2.7,2.7
nonelderly_childless_hh,highest_quintile,2015,4.2,4.7,1.9,3.8,3.1
nonelderly_childless_hh,percentiles_81_90,1979,1.8,2.4,0.9,1.7,1.7
nonelderly_childless_hh,percentiles_81_90,1980,1.7,2.4,0.7,1.9,0.5
nonelderly_childless_hh,percentiles_81_90,1981,2.3,2.6,0.3,3.6,0.8
nonelderly_childless_hh,percentiles_81_90,1982,1.8,2.8,0.3,1.9,0.6
nonelderly_childless_hh,percentiles_81_90,1983,1.0,1.4,0.4,1.1,0.5
nonelderly_childless_hh,percentiles_81_90,1984,1.6,1.6,0.5,2.3,1.0
nonelderly_childless_hh,percentiles_81_90,1985,2.2,2.2,0.5,3.2,1.4
nonelderly_childless_hh,percentiles_81_90,1986,2.2,2.6,0.3,2.7,0.9
nonelderly_childless_hh,percentiles_81_90,1987,1.3,1.3,0.9,1.7,0.8
nonelderly_childless_hh,percentiles_81_90,1988,1.5,2.5,0.3,1.1,0.7
nonelderly_childless_hh,percentiles_81_90,1989,2.0,2.5,0.9,2.0,1.0
nonelderly_childless_hh,percentiles_81_90,1990,2.9,3.1,1.2,3.3,2.4
nonelderly_childless_hh,percentiles_81_90,1991,2.1,2.5,0.7,2.1,1.8
nonelderly_childless_hh,percentiles_81_90,1992,2.2,2.9,0.5,1.9,1.3
nonelderly_childless_hh,percentiles_81_90,1993,1.8,2.1,0.8,1.9,1.3
nonelderly_childless_hh,percentiles_81_90,1994,2.8,3.3,0.5,2.9,2.0
nonelderly_childless_hh,percentiles_81_90,1995,2.2,2.5,0.4,2.5,1.0
nonelderly_childless_hh,percentiles_81_90,1996,2.3,2.7,0.3,2.7,0.9
nonelderly_childless_hh,percentiles_81_90,1997,2.1,2.6,0.3,1.9,0.3
nonelderly_childless_hh,percentiles_81_90,1998,2.8,3.5,0.6,2.3,0.3
nonelderly_childless_hh,percentiles_81_90,1999,2.4,2.8,1.2,2.1,0.6
nonelderly_childless_hh,percentiles_81_90,2000,2.1,2.4,0.3,2.0,0.7
nonelderly_childless_hh,percentiles_81_90,2001,2.0,2.3,0.1,2.0,0.9
nonelderly_childless_hh,percentiles_81_90,2002,2.2,2.4,1.1,2.1,1.1
nonelderly_childless_hh,percentiles_81_90,2003,2.3,2.5,0.3,2.1,0.7
nonelderly_childless_hh,percentiles_81_90,2004,2.5,2.7,0.7,2.5,1.0
nonelderly_childless_hh,percentiles_81_90,2005,2.3,2.7,0.2,2.2,0.8
nonelderly_childless_hh,percentiles_81_90,2006,2.8,3.0,0.5,3.1,1.8
nonelderly_childless_hh,percentiles_81_90,2007,2.3,2.5,0.3,2.4,1.4
nonelderly_childless_hh,percentiles_81_90,2008,2.3,2.6,0.6,1.9,1.3
nonelderly_childless_hh,percentiles_81_90,2009,2.1,2.5,0.6,1.7,1.2
nonelderly_childless_hh,percentiles_81_90,2010,1.9,2.3,0.7,1.5,1.2
nonelderly_childless_hh,percentiles_81_90,2011,2.0,2.4,0.5,1.9,1.3
nonelderly_childless_hh,percentiles_81_90,2012,2.2,2.6,0.5,2.1,1.3
nonelderly_childless_hh,percentiles_81_90,2013,1.5,1.8,0.4,1.2,1.2
nonelderly_childless_hh,percentiles_81_90,2014,2.2,2.6,0.7,1.5,1.9
nonelderly_childless_hh,percentiles_81_90,2015,2.4,2.7,1.2,2.2,1.8
nonelderly_childless_hh,percentiles_91_95,1979,0.8,1.1,0.9,0.7,0.2
nonelderly_childless_hh,percentiles_91_95,1980,0.6,0.8,0.1,0.7,0.3
nonelderly_childless_hh,percentiles_91_95,1981,0.9,1.1,0.1,1.4,0.1
nonelderly_childless_hh,percentiles_91_95,1982,0.5,0.8,,0.4,0.1
nonelderly_childless_hh,percentiles_91_95,1983,0.9,1.3,0.2,1.0,0.3
nonelderly_childless_hh,percentiles_91_95,1984,0.5,0.3,0.2,0.9,0.3
nonelderly_childless_hh,percentiles_91_95,1985,0.5,0.6,0.2,0.6,0.5
nonelderly_childless_hh,percentiles_91_95,1986,0.6,0.7,,0.7,0.2
nonelderly_childless_hh,percentiles_91_95,1987,0.7,0.5,0.4,1.2,0.5
nonelderly_childless_hh,percentiles_91_95,1988,0.5,0.8,0.1,0.4,0.4
nonelderly_childless_hh,percentiles_91_95,1989,1.1,1.1,0.3,0.9,1.6
nonelderly_childless_hh,percentiles_91_95,1990,1.0,1.2,0.4,1.2,0.8
nonelderly_childless_hh,percentiles_91_95,1991,0.6,0.7,0.2,0.7,0.3
nonelderly_childless_hh,percentiles_91_95,1992,1.3,1.4,0.4,1.7,0.4
nonelderly_childless_hh,percentiles_91_95,1993,1.5,1.4,1.0,1.7,1.2
nonelderly_childless_hh,percentiles_91_95,1994,1.3,1.8,0.4,1.0,0.3
nonelderly_childless_hh,percentiles_91_95,1995,1.0,1.3,0.5,0.7,1.0
nonelderly_childless_hh,percentiles_91_95,1996,0.7,0.9,0.1,0.5,0.2
nonelderly_childless_hh,percentiles_91_95,1997,1.0,1.2,0.2,0.9,0.6
nonelderly_childless_hh,percentiles_91_95,1998,0.9,1.0,0.1,0.9,0.2
nonelderly_childless_hh,percentiles_91_95,1999,1.0,1.1,0.5,0.9,0.1
nonelderly_childless_hh,percentiles_91_95,2000,0.8,0.9,0.2,1.0,0.4
nonelderly_childless_hh,percentiles_91_95,2001,0.9,1.0,,1.0,0.4
nonelderly_childless_hh,percentiles_91_95,2002,0.8,1.0,0.3,0.6,0.4
nonelderly_childless_hh,percentiles_91_95,2003,0.8,0.9,0.1,0.7,0.1
nonelderly_childless_hh,percentiles_91_95,2004,0.7,0.8,0.4,0.6,0.2
nonelderly_childless_hh,percentiles_91_95,2005,1.1,1.1,0.2,1.3,0.3
nonelderly_childless_hh,percentiles_91_95,2006,1.0,1.1,0.3,1.2,0.5
nonelderly_childless_hh,percentiles_91_95,2007,1.0,1.1,0.1,0.9,0.6
nonelderly_childless_hh,percentiles_91_95,2008,1.1,1.3,0.3,1.0,0.4
nonelderly_childless_hh,percentiles_91_95,2009,0.8,1.0,0.4,0.6,0.7
nonelderly_childless_hh,percentiles_91_95,2010,0.9,1.0,0.4,0.8,0.8
nonelderly_childless_hh,percentiles_91_95,2011,0.7,0.9,0.1,0.4,0.7
nonelderly_childless_hh,percentiles_91_95,2012,0.9,1.1,0.1,0.7,0.6
nonelderly_childless_hh,percentiles_91_95,2013,0.6,0.7,0.2,0.5,0.6
nonelderly_childless_hh,percentiles_91_95,2014,0.8,1.0,0.3,0.7,0.5
nonelderly_childless_hh,percentiles_91_95,2015,1.0,1.1,0.4,1.0,0.7
nonelderly_childless_hh,percentiles_96_99,1979,0.9,1.0,0.2,1.2,0.7
nonelderly_childless_hh,percentiles_96_99,1980,0.7,0.6,0.1,1.2,0.4
nonelderly_childless_hh,percentiles_96_99,1981,0.5,0.7,0.1,0.5,0.1
nonelderly_childless_hh,percentiles_96_99,1982,0.5,1.0,0.1,0.5,0.2
nonelderly_childless_hh,percentiles_96_99,1983,0.4,0.6,0.2,0.4,0.2
nonelderly_childless_hh,percentiles_96_99,1984,0.6,0.4,0.2,1.0,0.3
nonelderly_childless_hh,percentiles_96_99,1985,0.6,0.8,,0.7,0.4
nonelderly_childless_hh,percentiles_96_99,1986,0.5,0.7,0.1,0.4,0.3
nonelderly_childless_hh,percentiles_96_99,1987,1.0,0.9,0.6,1.1,1.1
nonelderly_childless_hh,percentiles_96_99,1988,0.5,0.6,0.3,0.6,0.4
nonelderly_childless_hh,percentiles_96_99,1989,0.9,0.8,0.4,1.2,1.0
nonelderly_childless_hh,percentiles_96_99,1990,0.9,0.9,0.5,1.2,0.8
nonelderly_childless_hh,percentiles_96_99,1991,0.7,0.9,0.4,0.5,0.3
nonelderly_childless_hh,percentiles_96_99,1992,0.4,0.4,0.2,0.6,0.2
nonelderly_childless_hh,percentiles_96_99,1993,0.5,0.6,0.2,0.5,0.5
nonelderly_childless_hh,percentiles_96_99,1994,1.0,1.1,0.2,0.8,1.1
nonelderly_childless_hh,percentiles_96_99,1995,0.7,0.8,0.3,0.6,0.5
nonelderly_childless_hh,percentiles_96_99,1996,0.5,0.7,0.1,0.4,0.3
nonelderly_childless_hh,percentiles_96_99,1997,0.7,0.9,0.3,0.7,0.3
nonelderly_childless_hh,percentiles_96_99,1998,0.5,0.6,,0.4,0.3
nonelderly_childless_hh,percentiles_96_99,1999,0.7,0.8,0.3,0.7,0.2
nonelderly_childless_hh,percentiles_96_99,2000,0.6,0.7,0.1,0.5,0.2
nonelderly_childless_hh,percentiles_96_99,2001,0.8,0.9,0.1,0.9,0.3
nonelderly_childless_hh,percentiles_96_99,2002,0.3,0.4,0.1,0.3,0.2
nonelderly_childless_hh,percentiles_96_99,2003,0.4,0.4,0.1,0.4,0.1
nonelderly_childless_hh,percentiles_96_99,2004,0.6,0.6,0.3,0.8,0.3
nonelderly_childless_hh,percentiles_96_99,2005,0.7,0.8,0.2,0.7,0.4
nonelderly_childless_hh,percentiles_96_99,2006,0.6,0.7,0.2,0.5,0.3
nonelderly_childless_hh,percentiles_96_99,2007,0.6,0.7,0.1,0.4,0.3
nonelderly_childless_hh,percentiles_96_99,2008,0.5,0.5,0.1,0.6,0.4
nonelderly_childless_hh,percentiles_96_99,2009,0.7,0.8,0.1,0.6,0.3
nonelderly_childless_hh,percentiles_96_99,2010,0.4,0.5,0.1,0.6,0.2
nonelderly_childless_hh,percentiles_96_99,2011,0.4,0.5,0.1,0.3,0.3
nonelderly_childless_hh,percentiles_96_99,2012,0.4,0.5,0.1,0.3,0.3
nonelderly_childless_hh,percentiles_96_99,2013,0.3,0.4,0.2,0.2,0.3
nonelderly_childless_hh,percentiles_96_99,2014,0.5,0.6,0.2,0.4,0.2
nonelderly_childless_hh,percentiles_96_99,2015,0.7,0.8,0.3,0.5,0.5
nonelderly_childless_hh,top_1_percent,1979,0.3,0.1,,0.5,0.1
nonelderly_childless_hh,top_1_percent,1980,0.1,0.1,,0.1,
nonelderly_childless_hh,top_1_percent,1981,0.1,0.3,,0.1,
nonelderly_childless_hh,top_1_percent,1982,0.2,0.2,,0.2,
nonelderly_childless_hh,top_1_percent,1983,0.1,0.1,0.1,,0.1
nonelderly_childless_hh,top_1_percent,1984,0.2,0.3,0.2,0.1,0.2
nonelderly_childless_hh,top_1_percent,1985,0.1,0.1,,0.2,0.1
nonelderly_childless_hh,top_1_percent,1986,0.1,0.1,,,0.2
nonelderly_childless_hh,top_1_percent,1987,0.3,0.3,0.2,0.4,0.2
nonelderly_childless_hh,top_1_percent,1988,0.2,0.4,0.2,0.1,0.2
nonelderly_childless_hh,top_1_percent,1989,0.2,0.2,0.3,0.2,0.2
nonelderly_childless_hh,top_1_percent,1990,0.2,0.2,0.1,0.3,0.1
nonelderly_childless_hh,top_1_percent,1991,0.3,0.3,0.2,0.4,0.1
nonelderly_childless_hh,top_1_percent,1992,0.1,0.1,0.1,0.2,0.1
nonelderly_childless_hh,top_1_percent,1993,0.3,0.3,0.1,0.4,0.1
nonelderly_childless_hh,top_1_percent,1994,0.3,0.3,0.1,0.2,0.2
nonelderly_childless_hh,top_1_percent,1995,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,1996,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,1997,0.1,0.1,0.1,0.1,
nonelderly_childless_hh,top_1_percent,1998,0.1,0.2,,0.1,
nonelderly_childless_hh,top_1_percent,1999,0.1,0.1,,0.2,
nonelderly_childless_hh,top_1_percent,2000,0.2,0.2,,0.1,0.1
nonelderly_childless_hh,top_1_percent,2001,0.1,0.1,,0.1,
nonelderly_childless_hh,top_1_percent,2002,0.2,0.2,,0.2,
nonelderly_childless_hh,top_1_percent,2003,0.2,0.2,0.1,0.2,0.2
nonelderly_childless_hh,top_1_percent,2004,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2005,0.1,0.2,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2006,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2007,0.1,0.1,0.1,0.2,0.1
nonelderly_childless_hh,top_1_percent,2008,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2009,0.1,0.2,,0.1,0.1
nonelderly_childless_hh,top_1_percent,2010,0.1,0.2,,0.1,
nonelderly_childless_hh,top_1_percent,2011,0.2,0.2,,0.2,0.1
nonelderly_childless_hh,top_1_percent,2012,0.2,0.2,,0.4,0.1
nonelderly_childless_hh,top_1_percent,2013,0.2,0.2,,,0.1
nonelderly_childless_hh,top_1_percent,2014,0.1,0.1,0.1,0.1,0.1
nonelderly_childless_hh,top_1_percent,2015,0.1,0.1,,0.1,0.1
