household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
all_households,top_1_percent,2004,446600.0,300700.0,30000.0,111900.0,4000.0
all_households,top_1_percent,2005,544500.0,356600.0,30900.0,152600.0,4500.0
all_households,top_1_percent,2006,582400.0,379400.0,31600.0,167500.0,3900.0
all_households,top_1_percent,2007,580000.0,400000.0,32700.0,144200.0,3000.0
all_households,top_1_percent,2008,467000.0,340000.0,33400.0,90100.0,3600.0
all_households,top_1_percent,2009,372400.0,272500.0,32400.0,64800.0,2700.0
all_households,top_1_percent,2010,439300.0,303700.0,32700.0,99800.0,3100.0
all_households,top_1_percent,2011,434800.0,303700.0,31000.0,97000.0,3100.0
all_households,top_1_percent,2012,528500.0,368300.0,31800.0,124600.0,3700.0
all_households,top_1_percent,2013,519700.0,366100.0,37500.0,112400.0,3700.0
all_households,top_1_percent,2014,586400.0,417300.0,37300.0,128300.0,3500.0
all_households,top_1_percent,2015,602900.0,433900.0,40600.0,124900.0,3500.0
hh_with_children,all_quintiles,1979,16100.0,7800.0,5800.0,1800.0,700.0
hh_with_children,all_quintiles,1980,15600.0,7900.0,5700.0,1400.0,600.0
hh_with_children,all_quintiles,1981,16000.0,8100.0,6200.0,1100.0,500.0
hh_with_children,all_quintiles,1982,14600.0,7200.0,6200.0,700.0,500.0
hh_with_children,all_quintiles,1983,14700.0,6900.0,6200.0,900.0,700.0
hh_with_children,all_quintiles,1984,16100.0,7300.0,6900.0,1100.0,800.0
hh_with_children,all_quintiles,1985,15900.0,7100.0,7100.0,1000.0,700.0
hh_with_children,all_quintiles,1986,17200.0,8100.0,7300.0,1100.0,700.0
hh_with_children,all_quintiles,1987,17000.0,7600.0,7300.0,1400.0,700.0
hh_with_children,all_quintiles,1988,17500.0,7800.0,7700.0,1400.0,700.0
hh_with_children,all_quintiles,1989,17900.0,7900.0,7900.0,1400.0,700.0
hh_with_children,all_quintiles,1990,17600.0,7600.0,8100.0,1200.0,700.0
hh_with_children,all_quintiles,1991,17500.0,7400.0,8200.0,1200.0,800.0
hh_with_children,all_quintiles,1992,17600.0,7400.0,8100.0,1300.0,800.0
hh_with_children,all_quintiles,1993,18400.0,7800.0,8200.0,1500.0,900.0
hh_with_children,all_quintiles,1994,18800.0,7800.0,8500.0,1600.0,900.0
hh_with_children,all_quintiles,1995,20200.0,8600.0,8800.0,1900.0,900.0
hh_with_children,all_quintiles,1996,20400.0,8800.0,8800.0,1900.0,800.0
hh_with_children,all_quintiles,1997,21700.0,9600.0,9200.0,2000.0,900.0
hh_with_children,all_quintiles,1998,22700.0,10100.0,9700.0,2000.0,900.0
hh_with_children,all_quintiles,1999,24700.0,11400.0,10100.0,2100.0,1000.0
hh_with_children,all_quintiles,2000,26000.0,12500.0,10300.0,2200.0,900.0
hh_with_children,all_quintiles,2001,22900.0,10100.0,10300.0,1500.0,900.0
hh_with_children,all_quintiles,2002,21600.0,9200.0,10100.0,1400.0,900.0
hh_with_children,all_quintiles,2003,20700.0,7900.0,10000.0,1900.0,900.0
hh_with_children,all_quintiles,2004,22400.0,8800.0,10200.0,2500.0,900.0
hh_with_children,all_quintiles,2005,23700.0,9400.0,10300.0,3200.0,900.0
hh_with_children,all_quintiles,2006,25200.0,10300.0,10400.0,3700.0,800.0
hh_with_children,all_quintiles,2007,26000.0,11200.0,10800.0,3300.0,700.0
hh_with_children,all_quintiles,2008,22200.0,8700.0,10800.0,2000.0,700.0
hh_with_children,all_quintiles,2009,19800.0,7200.0,10500.0,1500.0,700.0
hh_with_children,all_quintiles,2010,22000.0,8400.0,10500.0,2300.0,700.0
hh_with_children,all_quintiles,2011,21100.0,9100.0,9100.0,2100.0,700.0
hh_with_children,all_quintiles,2012,22700.0,10300.0,9100.0,2500.0,800.0
hh_with_children,all_quintiles,2013,25300.0,11000.0,10800.0,2700.0,800.0
hh_with_children,all_quintiles,2014,26700.0,11800.0,11000.0,3000.0,900.0
hh_with_children,all_quintiles,2015,28400.0,13000.0,11500.0,3000.0,900.0
hh_with_children,lowest_quintile,1979,3000.0,100.0,2100.0,400.0,400.0
hh_with_children,lowest_quintile,1980,2800.0,200.0,2000.0,300.0,300.0
hh_with_children,lowest_quintile,1981,3000.0,400.0,2100.0,200.0,300.0
hh_with_children,lowest_quintile,1982,2700.0,300.0,2000.0,100.0,300.0
hh_with_children,lowest_quintile,1983,2700.0,200.0,1900.0,200.0,400.0
hh_with_children,lowest_quintile,1984,3200.0,300.0,2200.0,200.0,500.0
hh_with_children,lowest_quintile,1985,3100.0,300.0,2200.0,200.0,500.0
hh_with_children,lowest_quintile,1986,3000.0,300.0,2100.0,200.0,400.0
hh_with_children,lowest_quintile,1987,2400.0,-100.0,1900.0,200.0,400.0
hh_with_children,lowest_quintile,1988,2400.0,-300.0,2100.0,200.0,400.0
hh_with_children,lowest_quintile,1989,2300.0,-500.0,2200.0,200.0,400.0
hh_with_children,lowest_quintile,1990,2900.0,-200.0,2500.0,200.0,400.0
hh_with_children,lowest_quintile,1991,2800.0,-400.0,2500.0,200.0,500.0
hh_with_children,lowest_quintile,1992,2700.0,-500.0,2500.0,200.0,500.0
hh_with_children,lowest_quintile,1993,2800.0,-500.0,2600.0,200.0,600.0
hh_with_children,lowest_quintile,1994,2400.0,-1000.0,2500.0,300.0,600.0
hh_with_children,lowest_quintile,1995,2500.0,-1300.0,2900.0,300.0,600.0
hh_with_children,lowest_quintile,1996,2300.0,-1400.0,2900.0,300.0,500.0
hh_with_children,lowest_quintile,1997,2500.0,-1400.0,3100.0,300.0,600.0
hh_with_children,lowest_quintile,1998,2500.0,-1800.0,3300.0,300.0,600.0
hh_with_children,lowest_quintile,1999,2700.0,-1700.0,3400.0,300.0,700.0
hh_with_children,lowest_quintile,2000,2200.0,-1900.0,3300.0,300.0,500.0
hh_with_children,lowest_quintile,2001,1900.0,-2100.0,3200.0,200.0,600.0
hh_with_children,lowest_quintile,2002,1800.0,-2200.0,3300.0,200.0,600.0
hh_with_children,lowest_quintile,2003,1600.0,-2300.0,3100.0,200.0,600.0
hh_with_children,lowest_quintile,2004,1600.0,-2400.0,3200.0,300.0,500.0
hh_with_children,lowest_quintile,2005,1600.0,-2600.0,3300.0,400.0,600.0
hh_with_children,lowest_quintile,2006,1700.0,-2600.0,3300.0,400.0,500.0
hh_with_children,lowest_quintile,2007,1700.0,-2800.0,3700.0,400.0,400.0
hh_with_children,lowest_quintile,2008,200.0,-4100.0,3600.0,200.0,500.0
hh_with_children,lowest_quintile,2009,-200.0,-4100.0,3300.0,200.0,500.0
hh_with_children,lowest_quintile,2010,,-4200.0,3400.0,200.0,500.0
hh_with_children,lowest_quintile,2011,,-3700.0,2900.0,200.0,500.0
hh_with_children,lowest_quintile,2012,,-3600.0,2800.0,200.0,500.0
hh_with_children,lowest_quintile,2013,400.0,-3700.0,3300.0,300.0,500.0
hh_with_children,lowest_quintile,2014,600.0,-3600.0,3400.0,300.0,500.0
hh_with_children,lowest_quintile,2015,600.0,-3900.0,3600.0,300.0,500.0
hh_with_children,second_quintile,1979,8400.0,2600.0,4500.0,700.0,600.0
hh_with_children,second_quintile,1980,8000.0,2700.0,4300.0,600.0,500.0
hh_with_children,second_quintile,1981,8600.0,3000.0,4700.0,400.0,400.0
hh_with_children,second_quintile,1982,7900.0,2600.0,4600.0,300.0,500.0
hh_with_children,second_quintile,1983,7700.0,2300.0,4500.0,300.0,600.0
hh_with_children,second_quintile,1984,8600.0,2500.0,5000.0,400.0,600.0
hh_with_children,second_quintile,1985,8500.0,2400.0,5100.0,400.0,600.0
hh_with_children,second_quintile,1986,8800.0,2500.0,5300.0,400.0,600.0
hh_with_children,second_quintile,1987,8200.0,2000.0,5100.0,500.0,600.0
hh_with_children,second_quintile,1988,8500.0,2000.0,5500.0,500.0,600.0
hh_with_children,second_quintile,1989,8400.0,1800.0,5500.0,500.0,600.0
hh_with_children,second_quintile,1990,9000.0,2200.0,5800.0,500.0,600.0
hh_with_children,second_quintile,1991,8400.0,1800.0,5500.0,400.0,700.0
hh_with_children,second_quintile,1992,8100.0,1600.0,5300.0,400.0,700.0
hh_with_children,second_quintile,1993,8000.0,1500.0,5300.0,500.0,700.0
hh_with_children,second_quintile,1994,7800.0,1200.0,5400.0,500.0,800.0
hh_with_children,second_quintile,1995,8300.0,1300.0,5700.0,600.0,800.0
hh_with_children,second_quintile,1996,8000.0,1100.0,5600.0,600.0,700.0
hh_with_children,second_quintile,1997,8500.0,1200.0,5900.0,600.0,700.0
hh_with_children,second_quintile,1998,8400.0,800.0,6200.0,600.0,800.0
hh_with_children,second_quintile,1999,8600.0,800.0,6400.0,600.0,800.0
hh_with_children,second_quintile,2000,8700.0,800.0,6500.0,600.0,800.0
hh_with_children,second_quintile,2001,7600.0,,6500.0,400.0,700.0
hh_with_children,second_quintile,2002,7100.0,-300.0,6300.0,400.0,700.0
hh_with_children,second_quintile,2003,6300.0,-1000.0,6100.0,500.0,700.0
hh_with_children,second_quintile,2004,6600.0,-900.0,6200.0,600.0,700.0
hh_with_children,second_quintile,2005,6600.0,-1200.0,6300.0,700.0,700.0
hh_with_children,second_quintile,2006,6800.0,-1100.0,6400.0,800.0,600.0
hh_with_children,second_quintile,2007,7400.0,-800.0,6900.0,700.0,600.0
hh_with_children,second_quintile,2008,5100.0,-2500.0,6600.0,400.0,600.0
hh_with_children,second_quintile,2009,4500.0,-2700.0,6300.0,300.0,600.0
hh_with_children,second_quintile,2010,4800.0,-2600.0,6300.0,500.0,600.0
hh_with_children,second_quintile,2011,4600.0,-1800.0,5400.0,400.0,600.0
hh_with_children,second_quintile,2012,4600.0,-1800.0,5400.0,500.0,600.0
hh_with_children,second_quintile,2013,5800.0,-1800.0,6300.0,600.0,600.0
hh_with_children,second_quintile,2014,6000.0,-1800.0,6500.0,600.0,700.0
hh_with_children,second_quintile,2015,6300.0,-1800.0,6800.0,600.0,700.0
hh_with_children,middle_quintile,1979,14200.0,5800.0,6600.0,1100.0,700.0
hh_with_children,middle_quintile,1980,14000.0,6100.0,6400.0,900.0,600.0
hh_with_children,middle_quintile,1981,14800.0,6500.0,7000.0,700.0,500.0
hh_with_children,middle_quintile,1982,14000.0,5900.0,7000.0,400.0,600.0
hh_with_children,middle_quintile,1983,13500.0,5300.0,7000.0,600.0,700.0
hh_with_children,middle_quintile,1984,14500.0,5500.0,7600.0,700.0,700.0
hh_with_children,middle_quintile,1985,14700.0,5400.0,7900.0,600.0,700.0
hh_with_children,middle_quintile,1986,15200.0,5600.0,8300.0,600.0,700.0
hh_with_children,middle_quintile,1987,14700.0,4900.0,8200.0,800.0,700.0
hh_with_children,middle_quintile,1988,15100.0,4900.0,8700.0,800.0,700.0
hh_with_children,middle_quintile,1989,15300.0,5000.0,8800.0,800.0,700.0
hh_with_children,middle_quintile,1990,15300.0,5000.0,8900.0,800.0,700.0
hh_with_children,middle_quintile,1991,15200.0,4900.0,8800.0,700.0,800.0
hh_with_children,middle_quintile,1992,14700.0,4600.0,8600.0,700.0,800.0
hh_with_children,middle_quintile,1993,14900.0,4500.0,8700.0,800.0,800.0
hh_with_children,middle_quintile,1994,15100.0,4500.0,8800.0,900.0,900.0
hh_with_children,middle_quintile,1995,15500.0,4500.0,9000.0,1000.0,900.0
hh_with_children,middle_quintile,1996,15600.0,4600.0,9100.0,1000.0,800.0
hh_with_children,middle_quintile,1997,16100.0,4800.0,9400.0,1100.0,800.0
hh_with_children,middle_quintile,1998,15900.0,4200.0,9800.0,1000.0,900.0
hh_with_children,middle_quintile,1999,16500.0,4300.0,10200.0,1000.0,1000.0
hh_with_children,middle_quintile,2000,16600.0,4400.0,10300.0,1000.0,900.0
hh_with_children,middle_quintile,2001,15100.0,3300.0,10300.0,700.0,900.0
hh_with_children,middle_quintile,2002,14200.0,2900.0,9800.0,600.0,900.0
hh_with_children,middle_quintile,2003,13100.0,1900.0,9600.0,800.0,800.0
hh_with_children,middle_quintile,2004,13700.0,2100.0,9800.0,1000.0,800.0
hh_with_children,middle_quintile,2005,14100.0,2100.0,9900.0,1300.0,800.0
hh_with_children,middle_quintile,2006,14300.0,2100.0,10100.0,1400.0,700.0
hh_with_children,middle_quintile,2007,14800.0,2500.0,10500.0,1200.0,700.0
hh_with_children,middle_quintile,2008,12200.0,500.0,10300.0,700.0,700.0
hh_with_children,middle_quintile,2009,11500.0,500.0,9800.0,600.0,700.0
hh_with_children,middle_quintile,2010,12000.0,700.0,9800.0,800.0,700.0
hh_with_children,middle_quintile,2011,11500.0,1600.0,8400.0,700.0,700.0
hh_with_children,middle_quintile,2012,11600.0,1700.0,8400.0,800.0,700.0
hh_with_children,middle_quintile,2013,13400.0,1900.0,9800.0,900.0,700.0
hh_with_children,middle_quintile,2014,13800.0,1900.0,10100.0,1000.0,900.0
hh_with_children,middle_quintile,2015,14500.0,2100.0,10500.0,1000.0,900.0
hh_with_children,fourth_quintile,1979,20500.0,9900.0,8200.0,1700.0,800.0
hh_with_children,fourth_quintile,1980,20400.0,10400.0,8100.0,1300.0,700.0
hh_with_children,fourth_quintile,1981,21700.0,11000.0,9000.0,1100.0,600.0
hh_with_children,fourth_quintile,1982,20400.0,10000.0,9100.0,700.0,700.0
hh_with_children,fourth_quintile,1983,20100.0,9200.0,9300.0,900.0,800.0
hh_with_children,fourth_quintile,1984,21400.0,9400.0,10100.0,1000.0,900.0
hh_with_children,fourth_quintile,1985,21600.0,9300.0,10500.0,900.0,900.0
hh_with_children,fourth_quintile,1986,22500.0,9700.0,11000.0,1000.0,800.0
hh_with_children,fourth_quintile,1987,22300.0,9000.0,11200.0,1300.0,800.0
hh_with_children,fourth_quintile,1988,22900.0,9100.0,11700.0,1300.0,800.0
hh_with_children,fourth_quintile,1989,23200.0,9300.0,11800.0,1200.0,800.0
hh_with_children,fourth_quintile,1990,23400.0,9300.0,12100.0,1200.0,800.0
hh_with_children,fourth_quintile,1991,23000.0,8900.0,12000.0,1100.0,900.0
hh_with_children,fourth_quintile,1992,22900.0,8700.0,12100.0,1100.0,1000.0
hh_with_children,fourth_quintile,1993,23300.0,8800.0,12100.0,1300.0,1000.0
hh_with_children,fourth_quintile,1994,23800.0,8900.0,12400.0,1400.0,1100.0
hh_with_children,fourth_quintile,1995,24500.0,9100.0,12700.0,1600.0,1100.0
hh_with_children,fourth_quintile,1996,24900.0,9300.0,13000.0,1600.0,1000.0
hh_with_children,fourth_quintile,1997,25700.0,9800.0,13400.0,1700.0,900.0
hh_with_children,fourth_quintile,1998,26200.0,9600.0,14000.0,1600.0,1000.0
hh_with_children,fourth_quintile,1999,26900.0,9800.0,14300.0,1600.0,1100.0
hh_with_children,fourth_quintile,2000,27700.0,10300.0,14700.0,1600.0,1100.0
hh_with_children,fourth_quintile,2001,25800.0,8900.0,14800.0,1100.0,1000.0
hh_with_children,fourth_quintile,2002,24400.0,8200.0,14200.0,1000.0,1000.0
hh_with_children,fourth_quintile,2003,23000.0,6600.0,14200.0,1300.0,1000.0
hh_with_children,fourth_quintile,2004,23700.0,6800.0,14300.0,1600.0,1000.0
hh_with_children,fourth_quintile,2005,24600.0,7100.0,14500.0,2100.0,1000.0
hh_with_children,fourth_quintile,2006,25300.0,7300.0,14800.0,2300.0,900.0
hh_with_children,fourth_quintile,2007,25900.0,8000.0,15200.0,2000.0,800.0
hh_with_children,fourth_quintile,2008,23000.0,6000.0,15100.0,1200.0,800.0
hh_with_children,fourth_quintile,2009,21900.0,5700.0,14600.0,900.0,700.0
hh_with_children,fourth_quintile,2010,22900.0,6300.0,14600.0,1300.0,700.0
hh_with_children,fourth_quintile,2011,22200.0,7500.0,12700.0,1200.0,800.0
hh_with_children,fourth_quintile,2012,22900.0,7900.0,12900.0,1400.0,800.0
hh_with_children,fourth_quintile,2013,26000.0,8400.0,15100.0,1600.0,800.0
hh_with_children,fourth_quintile,2014,26600.0,8700.0,15300.0,1700.0,1000.0
hh_with_children,fourth_quintile,2015,27900.0,9300.0,15800.0,1700.0,1100.0
hh_with_children,highest_quintile,1979,44500.0,27200.0,9100.0,7100.0,1200.0
hh_with_children,highest_quintile,1980,43900.0,28000.0,9300.0,5700.0,1000.0
hh_with_children,highest_quintile,1981,43900.0,28200.0,10200.0,4600.0,900.0
hh_with_children,highest_quintile,1982,40300.0,25900.0,10900.0,2700.0,900.0
hh_with_children,highest_quintile,1983,42600.0,26100.0,11500.0,3800.0,1100.0
hh_with_children,highest_quintile,1984,46000.0,27400.0,12800.0,4500.0,1300.0
hh_with_children,highest_quintile,1985,45000.0,26600.0,13100.0,4000.0,1300.0
hh_with_children,highest_quintile,1986,52900.0,32800.0,13800.0,5000.0,1300.0
hh_with_children,highest_quintile,1987,54200.0,33000.0,14300.0,5500.0,1300.0
hh_with_children,highest_quintile,1988,55900.0,34300.0,14800.0,5500.0,1300.0
hh_with_children,highest_quintile,1989,56900.0,34800.0,15100.0,5700.0,1200.0
hh_with_children,highest_quintile,1990,53800.0,32100.0,15600.0,4900.0,1300.0
hh_with_children,highest_quintile,1991,54700.0,32000.0,16700.0,4600.0,1400.0
hh_with_children,highest_quintile,1992,56500.0,33300.0,16600.0,5100.0,1400.0
hh_with_children,highest_quintile,1993,60500.0,35800.0,17000.0,6200.0,1400.0
hh_with_children,highest_quintile,1994,62600.0,36500.0,18000.0,6500.0,1500.0
hh_with_children,highest_quintile,1995,69000.0,41300.0,18400.0,7700.0,1600.0
hh_with_children,highest_quintile,1996,73700.0,45300.0,18800.0,8200.0,1400.0
hh_with_children,highest_quintile,1997,78600.0,48900.0,19500.0,8900.0,1400.0
hh_with_children,highest_quintile,1998,84400.0,53600.0,20600.0,8700.0,1500.0
hh_with_children,highest_quintile,1999,92500.0,59900.0,21400.0,9400.0,1800.0
hh_with_children,highest_quintile,2000,99100.0,65400.0,22100.0,9800.0,1700.0
hh_with_children,highest_quintile,2001,86200.0,55500.0,22400.0,6800.0,1600.0
hh_with_children,highest_quintile,2002,78600.0,49600.0,21700.0,5800.0,1400.0
hh_with_children,highest_quintile,2003,77900.0,46000.0,21800.0,8700.0,1400.0
hh_with_children,highest_quintile,2004,84800.0,50100.0,22200.0,11000.0,1500.0
hh_with_children,highest_quintile,2005,93400.0,55100.0,22300.0,14600.0,1400.0
hh_with_children,highest_quintile,2006,103100.0,61200.0,23000.0,17600.0,1300.0
hh_with_children,highest_quintile,2007,108000.0,67200.0,23700.0,15900.0,1200.0
hh_with_children,highest_quintile,2008,91100.0,56900.0,23600.0,9300.0,1200.0
hh_with_children,highest_quintile,2009,80300.0,48900.0,23700.0,6600.0,1100.0
hh_with_children,highest_quintile,2010,90800.0,54900.0,23700.0,11100.0,1100.0
hh_with_children,highest_quintile,2011,86700.0,54700.0,20900.0,9900.0,1200.0
hh_with_children,highest_quintile,2012,98200.0,63300.0,21400.0,12200.0,1300.0
hh_with_children,highest_quintile,2013,105200.0,65800.0,25300.0,12800.0,1300.0
hh_with_children,highest_quintile,2014,114000.0,72200.0,25700.0,14600.0,1500.0
hh_with_children,highest_quintile,2015,120800.0,78100.0,26800.0,14400.0,1500.0
hh_with_children,percentiles_81_90,1979,28700.0,15600.0,9300.0,2800.0,1000.0
hh_with_children,percentiles_81_90,1980,29100.0,16600.0,9500.0,2200.0,800.0
hh_with_children,percentiles_81_90,1981,30000.0,17100.0,10400.0,1700.0,700.0
hh_with_children,percentiles_81_90,1982,28100.0,15600.0,10700.0,1000.0,800.0
hh_with_children,percentiles_81_90,1983,27800.0,14400.0,11100.0,1400.0,900.0
hh_with_children,percentiles_81_90,1984,29600.0,14600.0,12400.0,1600.0,1000.0
hh_with_children,percentiles_81_90,1985,29800.0,14800.0,12600.0,1400.0,1000.0
hh_with_children,percentiles_81_90,1986,31400.0,15400.0,13500.0,1500.0,1000.0
hh_with_children,percentiles_81_90,1987,31900.0,15200.0,13600.0,2000.0,1000.0
hh_with_children,percentiles_81_90,1988,32300.0,15200.0,14100.0,2000.0,1000.0
hh_with_children,percentiles_81_90,1989,32900.0,15500.0,14300.0,2000.0,1000.0
hh_with_children,percentiles_81_90,1990,33200.0,15500.0,14800.0,1900.0,1000.0
hh_with_children,percentiles_81_90,1991,33200.0,15200.0,15200.0,1700.0,1100.0
hh_with_children,percentiles_81_90,1992,33000.0,14900.0,15200.0,1800.0,1100.0
hh_with_children,percentiles_81_90,1993,33300.0,15000.0,15000.0,2100.0,1100.0
hh_with_children,percentiles_81_90,1994,34400.0,15300.0,15600.0,2200.0,1200.0
hh_with_children,percentiles_81_90,1995,35800.0,16100.0,16100.0,2400.0,1300.0
hh_with_children,percentiles_81_90,1996,36600.0,16700.0,16200.0,2600.0,1200.0
hh_with_children,percentiles_81_90,1997,38500.0,17700.0,17000.0,2700.0,1100.0
hh_with_children,percentiles_81_90,1998,39600.0,18200.0,17700.0,2500.0,1200.0
hh_with_children,percentiles_81_90,1999,41500.0,19200.0,18300.0,2500.0,1400.0
hh_with_children,percentiles_81_90,2000,42900.0,20200.0,18700.0,2600.0,1400.0
hh_with_children,percentiles_81_90,2001,40700.0,18400.0,19400.0,1700.0,1300.0
hh_with_children,percentiles_81_90,2002,38100.0,16900.0,18600.0,1500.0,1200.0
hh_with_children,percentiles_81_90,2003,36500.0,14700.0,18600.0,2100.0,1100.0
hh_with_children,percentiles_81_90,2004,38100.0,15400.0,18900.0,2600.0,1200.0
hh_with_children,percentiles_81_90,2005,39500.0,15900.0,19000.0,3400.0,1100.0
hh_with_children,percentiles_81_90,2006,40800.0,16600.0,19400.0,3800.0,1000.0
hh_with_children,percentiles_81_90,2007,41600.0,17500.0,19800.0,3300.0,1000.0
hh_with_children,percentiles_81_90,2008,38200.0,15500.0,19900.0,1900.0,900.0
hh_with_children,percentiles_81_90,2009,37300.0,15100.0,19800.0,1500.0,900.0
hh_with_children,percentiles_81_90,2010,38500.0,15900.0,19700.0,2000.0,900.0
hh_with_children,percentiles_81_90,2011,37500.0,17300.0,17200.0,2100.0,900.0
hh_with_children,percentiles_81_90,2012,38700.0,18000.0,17400.0,2200.0,1000.0
hh_with_children,percentiles_81_90,2013,43400.0,19100.0,20400.0,2800.0,1000.0
hh_with_children,percentiles_81_90,2014,44800.0,19800.0,20800.0,2900.0,1200.0
hh_with_children,percentiles_81_90,2015,46900.0,21300.0,21400.0,2900.0,1300.0
hh_with_children,percentiles_91_95,1979,37600.0,22400.0,9500.0,4500.0,1100.0
hh_with_children,percentiles_91_95,1980,37600.0,23400.0,9600.0,3700.0,1000.0
hh_with_children,percentiles_91_95,1981,37900.0,23700.0,10600.0,2800.0,900.0
hh_with_children,percentiles_91_95,1982,35100.0,21400.0,11200.0,1600.0,900.0
hh_with_children,percentiles_91_95,1983,35100.0,20000.0,11800.0,2200.0,1000.0
hh_with_children,percentiles_91_95,1984,37400.0,20300.0,13300.0,2600.0,1200.0
hh_with_children,percentiles_91_95,1985,37600.0,20700.0,13500.0,2300.0,1200.0
hh_with_children,percentiles_91_95,1986,39600.0,21900.0,14100.0,2400.0,1200.0
hh_with_children,percentiles_91_95,1987,42800.0,23300.0,15100.0,3100.0,1300.0
hh_with_children,percentiles_91_95,1988,42900.0,23200.0,15400.0,3000.0,1300.0
hh_with_children,percentiles_91_95,1989,43800.0,23800.0,15700.0,3100.0,1200.0
hh_with_children,percentiles_91_95,1990,43500.0,23000.0,16300.0,3000.0,1200.0
hh_with_children,percentiles_91_95,1991,43700.0,22700.0,17000.0,2700.0,1300.0
hh_with_children,percentiles_91_95,1992,44200.0,22900.0,17100.0,2900.0,1400.0
hh_with_children,percentiles_91_95,1993,45300.0,23100.0,17400.0,3400.0,1400.0
hh_with_children,percentiles_91_95,1994,47000.0,24100.0,17700.0,3700.0,1600.0
hh_with_children,percentiles_91_95,1995,49200.0,25300.0,18600.0,3900.0,1500.0
hh_with_children,percentiles_91_95,1996,51400.0,27000.0,19000.0,4100.0,1400.0
hh_with_children,percentiles_91_95,1997,53100.0,28300.0,18900.0,4400.0,1400.0
hh_with_children,percentiles_91_95,1998,56800.0,31000.0,20400.0,4100.0,1400.0
hh_with_children,percentiles_91_95,1999,59600.0,32900.0,20900.0,4200.0,1700.0
hh_with_children,percentiles_91_95,2000,61600.0,34200.0,21500.0,4300.0,1600.0
hh_with_children,percentiles_91_95,2001,58300.0,31800.0,22100.0,2800.0,1500.0
hh_with_children,percentiles_91_95,2002,54600.0,29100.0,21700.0,2500.0,1400.0
hh_with_children,percentiles_91_95,2003,52200.0,26000.0,21600.0,3400.0,1300.0
hh_with_children,percentiles_91_95,2004,54700.0,27200.0,22100.0,4200.0,1300.0
hh_with_children,percentiles_91_95,2005,57900.0,29200.0,22000.0,5500.0,1300.0
hh_with_children,percentiles_91_95,2006,60800.0,30700.0,22600.0,6300.0,1200.0
hh_with_children,percentiles_91_95,2007,62600.0,32800.0,23300.0,5400.0,1100.0
hh_with_children,percentiles_91_95,2008,58100.0,30600.0,23400.0,3100.0,1100.0
hh_with_children,percentiles_91_95,2009,55300.0,28100.0,23700.0,2500.0,1000.0
hh_with_children,percentiles_91_95,2010,57400.0,29600.0,23500.0,3200.0,1000.0
hh_with_children,percentiles_91_95,2011,55800.0,31000.0,20400.0,3300.0,1100.0
hh_with_children,percentiles_91_95,2012,59100.0,33300.0,21000.0,3700.0,1200.0
hh_with_children,percentiles_91_95,2013,64800.0,34400.0,24800.0,4400.0,1200.0
hh_with_children,percentiles_91_95,2014,68100.0,36600.0,25100.0,5000.0,1400.0
hh_with_children,percentiles_91_95,2015,70600.0,38700.0,25800.0,4700.0,1400.0
hh_with_children,percentiles_96_99,1979,60700.0,40900.0,8500.0,9900.0,1500.0
hh_with_children,percentiles_96_99,1980,59600.0,41500.0,9000.0,7800.0,1300.0
hh_with_children,percentiles_96_99,1981,58400.0,41500.0,9800.0,6100.0,1100.0
hh_with_children,percentiles_96_99,1982,53800.0,38400.0,11100.0,3200.0,1100.0
hh_with_children,percentiles_96_99,1983,53300.0,35400.0,12000.0,4500.0,1300.0
hh_with_children,percentiles_96_99,1984,56300.0,36400.0,13300.0,5000.0,1500.0
hh_with_children,percentiles_96_99,1985,56000.0,36000.0,13700.0,4800.0,1500.0
hh_with_children,percentiles_96_99,1986,63700.0,43000.0,14100.0,5100.0,1500.0
hh_with_children,percentiles_96_99,1987,67300.0,44200.0,14600.0,7000.0,1500.0
hh_with_children,percentiles_96_99,1988,69800.0,46000.0,15600.0,6600.0,1500.0
hh_with_children,percentiles_96_99,1989,69300.0,45700.0,16100.0,6200.0,1400.0
hh_with_children,percentiles_96_99,1990,69300.0,45400.0,16400.0,5900.0,1600.0
hh_with_children,percentiles_96_99,1991,71300.0,44700.0,19100.0,5700.0,1700.0
hh_with_children,percentiles_96_99,1992,73300.0,46400.0,19200.0,6000.0,1700.0
hh_with_children,percentiles_96_99,1993,77600.0,48400.0,20500.0,6900.0,1800.0
hh_with_children,percentiles_96_99,1994,80400.0,49900.0,21600.0,7100.0,1800.0
hh_with_children,percentiles_96_99,1995,84800.0,54100.0,20700.0,8200.0,1800.0
hh_with_children,percentiles_96_99,1996,91600.0,59900.0,21500.0,8700.0,1600.0
hh_with_children,percentiles_96_99,1997,98700.0,65300.0,22400.0,9200.0,1700.0
hh_with_children,percentiles_96_99,1998,105200.0,71300.0,23600.0,8700.0,1700.0
hh_with_children,percentiles_96_99,1999,113300.0,77300.0,24600.0,9200.0,2200.0
hh_with_children,percentiles_96_99,2000,115700.0,79600.0,25200.0,8900.0,2000.0
hh_with_children,percentiles_96_99,2001,104300.0,71600.0,24900.0,6000.0,1800.0
hh_with_children,percentiles_96_99,2002,97600.0,65700.0,24900.0,5400.0,1600.0
hh_with_children,percentiles_96_99,2003,96200.0,61500.0,25300.0,7800.0,1600.0
hh_with_children,percentiles_96_99,2004,103400.0,66700.0,25700.0,9400.0,1700.0
