household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
hh_with_children,all_quintiles,2004,109900.0,107400.0,72300.0,2300.0,5600.0,4800.0,100.0,800.0,8600.0,5100.0,300.0,900.0,500.0,1100.0,1600.0,3300.0,2600.0,1300.0,700.0,500.0,200.0
hh_with_children,all_quintiles,2005,114400.0,111900.0,73000.0,2500.0,5700.0,4800.0,100.0,1100.0,9500.0,6700.0,300.0,1200.0,500.0,1200.0,2100.0,3200.0,2400.0,1200.0,700.0,400.0,200.0
hh_with_children,all_quintiles,2006,120000.0,117500.0,74500.0,2500.0,5700.0,4800.0,100.0,1200.0,10200.0,8300.0,500.0,1700.0,500.0,1500.0,2500.0,3300.0,2500.0,1300.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2007,125400.0,122700.0,78100.0,2700.0,5300.0,5000.0,100.0,1100.0,10000.0,9800.0,500.0,2100.0,600.0,1800.0,2200.0,3500.0,2700.0,1400.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2008,117900.0,114900.0,77600.0,2700.0,5300.0,5000.0,100.0,700.0,8900.0,5300.0,500.0,1600.0,600.0,1600.0,1400.0,3500.0,3000.0,1400.0,900.0,500.0,100.0
hh_with_children,all_quintiles,2009,109700.0,105800.0,73800.0,2500.0,5300.0,4900.0,100.0,500.0,8600.0,2500.0,400.0,1100.0,500.0,1100.0,1000.0,3500.0,4000.0,1500.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2010,115400.0,111400.0,75000.0,2500.0,5100.0,4900.0,100.0,700.0,9700.0,4600.0,400.0,1100.0,600.0,1400.0,1600.0,3700.0,4000.0,1500.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2011,113300.0,109700.0,75000.0,2500.0,5100.0,4800.0,100.0,700.0,9500.0,4000.0,400.0,800.0,600.0,1300.0,1500.0,3400.0,3600.0,1500.0,1000.0,1000.0,100.0
hh_with_children,all_quintiles,2012,118100.0,114700.0,75300.0,2600.0,5100.0,4800.0,100.0,800.0,11200.0,6100.0,300.0,800.0,600.0,1800.0,1700.0,3500.0,3400.0,1500.0,1100.0,800.0,100.0
hh_with_children,all_quintiles,2013,118000.0,114800.0,76900.0,2700.0,5200.0,5000.0,100.0,900.0,10800.0,5000.0,300.0,800.0,600.0,1400.0,1900.0,3200.0,3200.0,1600.0,900.0,600.0,100.0
hh_with_children,all_quintiles,2014,122000.0,118900.0,78300.0,2800.0,5000.0,5100.0,100.0,1000.0,11100.0,6800.0,300.0,700.0,700.0,1700.0,2100.0,3300.0,3100.0,1700.0,1000.0,400.0,100.0
hh_with_children,all_quintiles,2015,128600.0,125400.0,82400.0,3000.0,5200.0,5300.0,100.0,900.0,12400.0,7100.0,300.0,800.0,600.0,1800.0,2100.0,3400.0,3200.0,1700.0,1000.0,300.0,100.0
hh_with_children,lowest_quintile,1979,21300.0,19700.0,15500.0,0.0,800.0,900.0,100.0,200.0,600.0,200.0,,300.0,100.0,,100.0,800.0,1500.0,1000.0,200.0,200.0,100.0
hh_with_children,lowest_quintile,1980,20300.0,18800.0,14900.0,0.0,700.0,900.0,100.0,200.0,500.0,100.0,,400.0,100.0,100.0,100.0,900.0,1500.0,800.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1981,19800.0,18400.0,14700.0,0.0,700.0,900.0,100.0,100.0,300.0,100.0,,400.0,100.0,100.0,100.0,800.0,1400.0,800.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1982,18900.0,17200.0,13700.0,0.0,800.0,900.0,100.0,100.0,300.0,100.0,,400.0,100.0,100.0,100.0,600.0,1700.0,700.0,200.0,700.0,100.0
hh_with_children,lowest_quintile,1983,17800.0,16300.0,13100.0,0.0,700.0,900.0,100.0,100.0,300.0,100.0,,400.0,100.0,100.0,100.0,500.0,1600.0,700.0,200.0,600.0,100.0
hh_with_children,lowest_quintile,1984,19200.0,17900.0,14200.0,,800.0,1000.0,100.0,100.0,400.0,100.0,,400.0,100.0,,100.0,600.0,1300.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1985,18900.0,17500.0,13900.0,,700.0,1000.0,100.0,100.0,500.0,100.0,,400.0,100.0,,100.0,500.0,1300.0,700.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1986,18700.0,17300.0,13400.0,,800.0,900.0,100.0,100.0,800.0,100.0,,300.0,100.0,,100.0,600.0,1400.0,700.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1987,17000.0,15600.0,11700.0,,800.0,800.0,100.0,100.0,800.0,100.0,,300.0,100.0,100.0,100.0,600.0,1300.0,700.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1988,17900.0,16400.0,12000.0,,800.0,900.0,100.0,100.0,1100.0,100.0,,300.0,100.0,100.0,100.0,800.0,1400.0,800.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1989,18900.0,17600.0,12900.0,100.0,800.0,1000.0,100.0,100.0,1200.0,100.0,,300.0,100.0,100.0,100.0,800.0,1300.0,700.0,200.0,200.0,100.0
hh_with_children,lowest_quintile,1990,20100.0,18900.0,14300.0,100.0,800.0,1100.0,100.0,100.0,1100.0,,,300.0,100.0,100.0,100.0,700.0,1200.0,500.0,200.0,300.0,200.0
hh_with_children,lowest_quintile,1991,20400.0,19100.0,14700.0,100.0,800.0,1100.0,100.0,100.0,900.0,100.0,,300.0,100.0,100.0,100.0,700.0,1300.0,500.0,200.0,500.0,100.0
hh_with_children,lowest_quintile,1992,20800.0,19200.0,14800.0,100.0,1000.0,1100.0,100.0,100.0,1000.0,100.0,,200.0,100.0,100.0,100.0,500.0,1500.0,500.0,200.0,700.0,100.0
hh_with_children,lowest_quintile,1993,21200.0,19800.0,14900.0,100.0,1000.0,1100.0,100.0,200.0,1200.0,100.0,,200.0,100.0,100.0,100.0,800.0,1400.0,500.0,200.0,500.0,100.0
hh_with_children,lowest_quintile,1994,21000.0,19700.0,14700.0,100.0,1200.0,1100.0,100.0,200.0,1200.0,100.0,,200.0,100.0,100.0,100.0,700.0,1200.0,500.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1995,23200.0,22100.0,16500.0,200.0,1300.0,1300.0,100.0,200.0,1400.0,100.0,,200.0,100.0,100.0,100.0,600.0,1100.0,500.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1996,23300.0,22200.0,16600.0,100.0,1400.0,1300.0,100.0,200.0,1400.0,100.0,,200.0,100.0,100.0,100.0,600.0,1200.0,500.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,1997,25100.0,23800.0,17800.0,200.0,1400.0,1400.0,100.0,200.0,1700.0,100.0,,200.0,100.0,100.0,100.0,600.0,1300.0,600.0,300.0,300.0,100.0
hh_with_children,lowest_quintile,1998,26500.0,25500.0,19200.0,200.0,1400.0,1500.0,100.0,200.0,1700.0,100.0,,200.0,100.0,100.0,100.0,700.0,1000.0,400.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,1999,27400.0,26300.0,19400.0,200.0,1400.0,1500.0,100.0,200.0,2100.0,200.0,,200.0,100.0,100.0,100.0,800.0,1100.0,500.0,200.0,300.0,100.0
hh_with_children,lowest_quintile,2000,26500.0,25400.0,18700.0,200.0,1500.0,1400.0,100.0,200.0,1900.0,100.0,,200.0,100.0,100.0,100.0,900.0,1100.0,400.0,300.0,300.0,100.0
hh_with_children,lowest_quintile,2001,25800.0,24600.0,18700.0,200.0,1400.0,1400.0,100.0,100.0,1700.0,100.0,,200.0,100.0,100.0,100.0,400.0,1300.0,500.0,300.0,400.0,100.0
hh_with_children,lowest_quintile,2002,26400.0,25000.0,18900.0,100.0,1500.0,1400.0,100.0,100.0,1800.0,,,100.0,100.0,100.0,100.0,600.0,1400.0,500.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,2003,25500.0,24100.0,18200.0,100.0,1500.0,1300.0,100.0,200.0,1800.0,,,100.0,100.0,100.0,100.0,500.0,1400.0,500.0,300.0,600.0,100.0
hh_with_children,lowest_quintile,2004,26200.0,24800.0,18700.0,100.0,1700.0,1400.0,100.0,200.0,1900.0,,,100.0,100.0,100.0,100.0,400.0,1400.0,500.0,300.0,500.0,100.0
hh_with_children,lowest_quintile,2005,26600.0,25400.0,19000.0,100.0,1700.0,1400.0,100.0,300.0,2000.0,100.0,,100.0,100.0,100.0,100.0,400.0,1200.0,500.0,300.0,400.0,100.0
hh_with_children,lowest_quintile,2006,26900.0,25900.0,19400.0,100.0,1700.0,1400.0,100.0,300.0,2000.0,100.0,,100.0,100.0,100.0,100.0,400.0,1000.0,400.0,300.0,300.0,
hh_with_children,lowest_quintile,2007,29400.0,28300.0,21100.0,200.0,1600.0,1600.0,100.0,300.0,2100.0,100.0,,200.0,100.0,100.0,100.0,800.0,1100.0,400.0,200.0,400.0,100.0
hh_with_children,lowest_quintile,2008,28500.0,27200.0,20800.0,200.0,1400.0,1600.0,100.0,200.0,1800.0,100.0,,200.0,100.0,100.0,100.0,700.0,1400.0,500.0,300.0,500.0,100.0
hh_with_children,lowest_quintile,2009,27200.0,25200.0,19000.0,200.0,1400.0,1400.0,100.0,100.0,2000.0,,,100.0,100.0,100.0,100.0,700.0,2000.0,500.0,300.0,1200.0,
hh_with_children,lowest_quintile,2010,28000.0,25900.0,19400.0,200.0,1200.0,1500.0,100.0,200.0,2400.0,,,100.0,100.0,100.0,100.0,700.0,2100.0,400.0,300.0,1400.0,
hh_with_children,lowest_quintile,2011,27200.0,25400.0,18900.0,200.0,1200.0,1400.0,100.0,200.0,2500.0,,,100.0,100.0,100.0,100.0,700.0,1800.0,400.0,300.0,1000.0,
hh_with_children,lowest_quintile,2012,26100.0,24600.0,18000.0,200.0,1200.0,1400.0,,200.0,2500.0,,,100.0,100.0,100.0,,800.0,1500.0,400.0,400.0,700.0,
hh_with_children,lowest_quintile,2013,26800.0,25600.0,18800.0,200.0,1300.0,1400.0,,200.0,2600.0,,,,100.0,100.0,100.0,700.0,1200.0,400.0,300.0,500.0,
hh_with_children,lowest_quintile,2014,27000.0,25900.0,19200.0,200.0,1200.0,1400.0,,200.0,2600.0,100.0,,,100.0,100.0,100.0,600.0,1100.0,500.0,300.0,300.0,
hh_with_children,lowest_quintile,2015,28100.0,27200.0,20400.0,200.0,1300.0,1500.0,,200.0,2500.0,100.0,,,100.0,100.0,100.0,600.0,900.0,400.0,300.0,200.0,
hh_with_children,second_quintile,1979,46500.0,44600.0,35900.0,0.0,2000.0,2100.0,100.0,500.0,1500.0,200.0,,500.0,100.0,100.0,200.0,1400.0,1900.0,1200.0,200.0,300.0,200.0
hh_with_children,second_quintile,1980,44300.0,42200.0,34200.0,0.0,1700.0,2000.0,100.0,400.0,1400.0,200.0,,600.0,100.0,100.0,200.0,1300.0,2100.0,1100.0,200.0,600.0,200.0
hh_with_children,second_quintile,1981,44700.0,42600.0,34500.0,0.0,1700.0,2200.0,100.0,300.0,1200.0,200.0,,600.0,100.0,100.0,100.0,1400.0,2100.0,1100.0,200.0,600.0,100.0
hh_with_children,second_quintile,1982,43800.0,41200.0,33200.0,0.0,1900.0,2100.0,100.0,200.0,1100.0,200.0,,800.0,100.0,100.0,100.0,1300.0,2600.0,1100.0,200.0,1000.0,200.0
hh_with_children,second_quintile,1983,42900.0,40400.0,32300.0,0.0,2000.0,2100.0,100.0,200.0,1300.0,300.0,,600.0,100.0,100.0,100.0,1200.0,2500.0,1100.0,200.0,1000.0,200.0
hh_with_children,second_quintile,1984,45700.0,43600.0,35000.0,100.0,1900.0,2300.0,100.0,300.0,1300.0,200.0,,600.0,100.0,100.0,100.0,1400.0,2100.0,1100.0,200.0,600.0,200.0
hh_with_children,second_quintile,1985,45700.0,43500.0,34400.0,200.0,2000.0,2400.0,100.0,300.0,1400.0,200.0,,600.0,100.0,100.0,100.0,1500.0,2200.0,1200.0,300.0,500.0,200.0
hh_with_children,second_quintile,1986,46500.0,44100.0,34500.0,200.0,2000.0,2400.0,100.0,300.0,1800.0,200.0,,600.0,100.0,100.0,100.0,1600.0,2300.0,1200.0,300.0,600.0,200.0
hh_with_children,second_quintile,1987,45900.0,43700.0,33700.0,200.0,2300.0,2300.0,100.0,300.0,2000.0,200.0,,600.0,100.0,100.0,200.0,1500.0,2200.0,1200.0,400.0,400.0,200.0
hh_with_children,second_quintile,1988,46600.0,44400.0,34200.0,200.0,2300.0,2500.0,100.0,300.0,1900.0,100.0,,600.0,100.0,200.0,200.0,1700.0,2200.0,1200.0,300.0,400.0,300.0
hh_with_children,second_quintile,1989,46700.0,44500.0,33900.0,300.0,2300.0,2500.0,100.0,300.0,2100.0,100.0,,600.0,100.0,100.0,100.0,1700.0,2300.0,1200.0,400.0,400.0,300.0
hh_with_children,second_quintile,1990,47800.0,45700.0,35200.0,300.0,2300.0,2700.0,100.0,300.0,2000.0,100.0,,600.0,100.0,100.0,100.0,1700.0,2100.0,1000.0,400.0,400.0,300.0
hh_with_children,second_quintile,1991,46400.0,44000.0,33900.0,300.0,2300.0,2600.0,100.0,300.0,1600.0,200.0,,500.0,100.0,100.0,100.0,1800.0,2400.0,1100.0,400.0,600.0,300.0
hh_with_children,second_quintile,1992,45600.0,43100.0,32600.0,300.0,2400.0,2500.0,100.0,300.0,1800.0,200.0,,400.0,100.0,100.0,100.0,2000.0,2500.0,1100.0,400.0,800.0,200.0
hh_with_children,second_quintile,1993,45200.0,42600.0,32500.0,300.0,2500.0,2400.0,100.0,300.0,1600.0,100.0,,300.0,200.0,100.0,200.0,1900.0,2600.0,1200.0,500.0,700.0,200.0
hh_with_children,second_quintile,1994,45900.0,43600.0,32800.0,400.0,2800.0,2500.0,100.0,400.0,1800.0,100.0,,300.0,100.0,100.0,200.0,2000.0,2400.0,1200.0,500.0,500.0,200.0
hh_with_children,second_quintile,1995,48300.0,45900.0,34700.0,500.0,3000.0,2600.0,100.0,400.0,1600.0,100.0,,300.0,100.0,100.0,200.0,2000.0,2400.0,1300.0,500.0,400.0,200.0
hh_with_children,second_quintile,1996,47800.0,45500.0,34100.0,500.0,3000.0,2600.0,100.0,400.0,1700.0,200.0,,300.0,100.0,100.0,200.0,2100.0,2300.0,1200.0,600.0,400.0,100.0
hh_with_children,second_quintile,1997,49800.0,47500.0,36000.0,600.0,2700.0,2700.0,100.0,500.0,1800.0,200.0,,300.0,100.0,100.0,200.0,2100.0,2300.0,1300.0,600.0,300.0,100.0
hh_with_children,second_quintile,1998,52300.0,50000.0,37900.0,700.0,2800.0,2900.0,100.0,400.0,2000.0,300.0,,300.0,100.0,100.0,100.0,2200.0,2200.0,1200.0,600.0,300.0,100.0
hh_with_children,second_quintile,1999,53800.0,51600.0,38900.0,700.0,2800.0,3000.0,100.0,400.0,2200.0,300.0,,300.0,100.0,200.0,200.0,2300.0,2300.0,1200.0,600.0,400.0,100.0
hh_with_children,second_quintile,2000,54800.0,52600.0,39700.0,800.0,2900.0,3000.0,100.0,400.0,2000.0,300.0,,300.0,100.0,100.0,100.0,2500.0,2300.0,1200.0,600.0,300.0,200.0
hh_with_children,second_quintile,2001,54300.0,51700.0,39400.0,800.0,3100.0,3000.0,100.0,300.0,1900.0,100.0,,300.0,200.0,100.0,100.0,2400.0,2500.0,1200.0,700.0,500.0,200.0
hh_with_children,second_quintile,2002,53100.0,50400.0,38400.0,500.0,3200.0,2900.0,100.0,300.0,2000.0,,,200.0,200.0,100.0,100.0,2400.0,2800.0,1200.0,700.0,800.0,200.0
hh_with_children,second_quintile,2003,52500.0,49800.0,37600.0,500.0,3500.0,2800.0,100.0,400.0,2100.0,,,200.0,100.0,100.0,100.0,2300.0,2700.0,1200.0,600.0,800.0,100.0
hh_with_children,second_quintile,2004,54300.0,51400.0,38300.0,500.0,4000.0,2900.0,100.0,500.0,2000.0,100.0,,200.0,100.0,100.0,100.0,2600.0,2800.0,1400.0,700.0,500.0,200.0
hh_with_children,second_quintile,2005,54500.0,51900.0,38500.0,500.0,4000.0,2900.0,100.0,600.0,2200.0,100.0,,200.0,100.0,100.0,100.0,2400.0,2600.0,1200.0,800.0,400.0,100.0
hh_with_children,second_quintile,2006,55800.0,53200.0,39400.0,500.0,4100.0,3000.0,100.0,700.0,2300.0,200.0,,200.0,100.0,100.0,200.0,2300.0,2600.0,1300.0,800.0,400.0,100.0
hh_with_children,second_quintile,2007,59100.0,56500.0,42400.0,600.0,3900.0,3200.0,100.0,600.0,2300.0,200.0,,300.0,100.0,100.0,100.0,2400.0,2700.0,1300.0,900.0,400.0,100.0
hh_with_children,second_quintile,2008,56800.0,53900.0,40600.0,600.0,3700.0,3100.0,100.0,300.0,2100.0,100.0,,300.0,200.0,200.0,100.0,2600.0,2900.0,1400.0,900.0,600.0,100.0
hh_with_children,second_quintile,2009,55300.0,51300.0,38600.0,500.0,3700.0,2900.0,100.0,300.0,2200.0,,,200.0,100.0,100.0,100.0,2600.0,4000.0,1400.0,900.0,1600.0,100.0
hh_with_children,second_quintile,2010,55300.0,51600.0,38500.0,500.0,3500.0,2900.0,100.0,400.0,2400.0,,,100.0,200.0,100.0,100.0,2700.0,3700.0,1200.0,800.0,1600.0,100.0
hh_with_children,second_quintile,2011,54200.0,50500.0,37800.0,500.0,3400.0,2800.0,100.0,300.0,2300.0,100.0,,100.0,200.0,100.0,100.0,2600.0,3700.0,1400.0,1000.0,1200.0,100.0
hh_with_children,second_quintile,2012,53900.0,50500.0,37500.0,500.0,3500.0,2800.0,100.0,400.0,2600.0,,,100.0,200.0,100.0,100.0,2500.0,3500.0,1400.0,1100.0,900.0,100.0
hh_with_children,second_quintile,2013,55100.0,52200.0,38900.0,600.0,3600.0,2900.0,100.0,400.0,2500.0,100.0,,100.0,100.0,100.0,100.0,2700.0,2800.0,1300.0,800.0,600.0,100.0
hh_with_children,second_quintile,2014,55600.0,52900.0,39400.0,600.0,3600.0,3000.0,100.0,500.0,2700.0,100.0,,100.0,200.0,100.0,100.0,2500.0,2700.0,1400.0,900.0,400.0,100.0
hh_with_children,second_quintile,2015,57900.0,55300.0,41300.0,700.0,3700.0,3100.0,100.0,500.0,2800.0,100.0,,100.0,100.0,100.0,100.0,2600.0,2600.0,1400.0,900.0,300.0,100.0
hh_with_children,middle_quintile,1979,68800.0,67200.0,55000.0,0.0,2800.0,3100.0,200.0,700.0,1900.0,300.0,,800.0,100.0,100.0,300.0,1700.0,1600.0,1000.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1980,66900.0,64800.0,53400.0,0.0,2400.0,3000.0,200.0,600.0,1900.0,300.0,,900.0,200.0,200.0,300.0,1500.0,2100.0,1100.0,200.0,700.0,200.0
hh_with_children,middle_quintile,1981,67500.0,65600.0,53900.0,0.0,2500.0,3300.0,100.0,500.0,1600.0,300.0,,1100.0,100.0,200.0,200.0,1700.0,1900.0,1000.0,200.0,600.0,200.0
hh_with_children,middle_quintile,1982,67100.0,64800.0,53100.0,0.0,2800.0,3300.0,200.0,300.0,1500.0,200.0,,1200.0,100.0,200.0,100.0,1700.0,2300.0,1000.0,200.0,900.0,200.0
hh_with_children,middle_quintile,1983,66700.0,64400.0,52400.0,0.0,2900.0,3300.0,200.0,400.0,1600.0,300.0,,1100.0,200.0,200.0,200.0,1700.0,2300.0,1100.0,200.0,800.0,200.0
hh_with_children,middle_quintile,1984,70200.0,68200.0,54700.0,300.0,2900.0,3600.0,200.0,500.0,2200.0,300.0,,1200.0,200.0,200.0,200.0,1800.0,2000.0,1000.0,200.0,500.0,200.0
hh_with_children,middle_quintile,1985,70600.0,68600.0,55300.0,400.0,3000.0,3700.0,200.0,400.0,1800.0,300.0,,1200.0,200.0,200.0,200.0,1700.0,2000.0,1100.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1986,72600.0,70600.0,56600.0,500.0,3000.0,3900.0,200.0,500.0,2100.0,300.0,,1000.0,100.0,200.0,200.0,2000.0,2000.0,1000.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1987,72500.0,70700.0,56100.0,500.0,3300.0,3900.0,200.0,600.0,2300.0,400.0,,1000.0,200.0,200.0,300.0,1800.0,1800.0,900.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1988,73300.0,71400.0,55700.0,600.0,3500.0,4100.0,200.0,600.0,2500.0,300.0,,1100.0,200.0,200.0,300.0,2300.0,1900.0,1000.0,300.0,300.0,300.0
hh_with_children,middle_quintile,1989,74400.0,72400.0,56500.0,700.0,3600.0,4100.0,200.0,600.0,2500.0,300.0,,1000.0,200.0,300.0,300.0,2200.0,2000.0,1100.0,300.0,300.0,300.0
hh_with_children,middle_quintile,1990,74300.0,72100.0,56100.0,700.0,3600.0,4200.0,100.0,500.0,2400.0,200.0,,1000.0,200.0,200.0,200.0,2400.0,2200.0,1100.0,400.0,400.0,300.0
hh_with_children,middle_quintile,1991,73500.0,70900.0,55500.0,700.0,3500.0,4100.0,100.0,500.0,2100.0,300.0,,900.0,200.0,200.0,200.0,2500.0,2600.0,1200.0,400.0,500.0,400.0
hh_with_children,middle_quintile,1992,72900.0,70000.0,54200.0,900.0,3900.0,4100.0,100.0,500.0,2200.0,200.0,,600.0,200.0,200.0,200.0,2500.0,2900.0,1400.0,500.0,700.0,300.0
hh_with_children,middle_quintile,1993,73400.0,70600.0,54700.0,900.0,4300.0,4100.0,100.0,600.0,1900.0,300.0,,500.0,200.0,200.0,300.0,2500.0,2800.0,1400.0,400.0,700.0,300.0
hh_with_children,middle_quintile,1994,74200.0,71700.0,54800.0,1000.0,4500.0,4100.0,100.0,600.0,2300.0,300.0,,500.0,200.0,200.0,300.0,2700.0,2500.0,1300.0,500.0,500.0,200.0
hh_with_children,middle_quintile,1995,76700.0,73900.0,56100.0,1200.0,4700.0,4300.0,100.0,700.0,2300.0,300.0,,600.0,200.0,200.0,300.0,2800.0,2700.0,1500.0,600.0,500.0,200.0
hh_with_children,middle_quintile,1996,77700.0,74800.0,56600.0,1500.0,4600.0,4300.0,100.0,700.0,2300.0,300.0,,500.0,200.0,300.0,300.0,3000.0,2900.0,1500.0,700.0,400.0,300.0
hh_with_children,middle_quintile,1997,79500.0,76600.0,58200.0,1400.0,4300.0,4400.0,100.0,700.0,2300.0,500.0,,600.0,200.0,300.0,300.0,3200.0,2900.0,1600.0,800.0,300.0,200.0
hh_with_children,middle_quintile,1998,82500.0,79700.0,60800.0,1600.0,4200.0,4700.0,100.0,700.0,2300.0,600.0,,600.0,200.0,200.0,300.0,3400.0,2800.0,1500.0,700.0,300.0,200.0
hh_with_children,middle_quintile,1999,85400.0,82800.0,63000.0,1800.0,4100.0,4800.0,100.0,700.0,2700.0,700.0,,500.0,200.0,300.0,300.0,3500.0,2600.0,1400.0,700.0,300.0,200.0
hh_with_children,middle_quintile,2000,86500.0,83700.0,63400.0,1900.0,4300.0,4900.0,100.0,700.0,2500.0,700.0,,600.0,200.0,300.0,300.0,3700.0,2800.0,1500.0,800.0,300.0,200.0
hh_with_children,middle_quintile,2001,86000.0,82900.0,63200.0,2000.0,4500.0,4900.0,100.0,500.0,2700.0,200.0,,500.0,200.0,200.0,200.0,3600.0,3200.0,1600.0,800.0,500.0,200.0
hh_with_children,middle_quintile,2002,83700.0,80100.0,61500.0,1200.0,4800.0,4600.0,100.0,400.0,2600.0,100.0,,400.0,200.0,200.0,200.0,3600.0,3500.0,1600.0,900.0,700.0,200.0
hh_with_children,middle_quintile,2003,83200.0,79800.0,60500.0,1400.0,5300.0,4500.0,100.0,600.0,2500.0,100.0,,300.0,200.0,200.0,200.0,3900.0,3500.0,1600.0,900.0,800.0,200.0
hh_with_children,middle_quintile,2004,85800.0,82400.0,61600.0,1300.0,6000.0,4600.0,100.0,700.0,2900.0,200.0,,300.0,200.0,200.0,200.0,3900.0,3400.0,1700.0,1000.0,500.0,200.0
hh_with_children,middle_quintile,2005,87400.0,84100.0,62400.0,1400.0,6300.0,4700.0,100.0,1000.0,2900.0,400.0,,300.0,300.0,200.0,300.0,3800.0,3400.0,1700.0,1100.0,400.0,200.0
hh_with_children,middle_quintile,2006,89200.0,85500.0,63400.0,1500.0,6300.0,4800.0,100.0,1100.0,2900.0,400.0,,400.0,200.0,200.0,300.0,3900.0,3700.0,1900.0,1200.0,400.0,200.0
hh_with_children,middle_quintile,2007,92400.0,88500.0,65700.0,1600.0,5900.0,4900.0,100.0,900.0,3200.0,500.0,,500.0,300.0,300.0,300.0,4100.0,3900.0,2000.0,1300.0,500.0,200.0
hh_with_children,middle_quintile,2008,89900.0,85700.0,64500.0,1600.0,5900.0,4900.0,100.0,600.0,2800.0,200.0,,500.0,200.0,300.0,200.0,4000.0,4200.0,2000.0,1500.0,600.0,200.0
hh_with_children,middle_quintile,2009,87400.0,82000.0,61500.0,1300.0,5800.0,4600.0,100.0,400.0,2700.0,100.0,100.0,300.0,200.0,200.0,200.0,4400.0,5400.0,2200.0,1500.0,1500.0,200.0
hh_with_children,middle_quintile,2010,88200.0,82500.0,61800.0,1300.0,5700.0,4600.0,100.0,600.0,2800.0,100.0,,300.0,300.0,200.0,200.0,4500.0,5700.0,2400.0,1700.0,1600.0,200.0
hh_with_children,middle_quintile,2011,86500.0,81500.0,61100.0,1300.0,5700.0,4600.0,100.0,600.0,3000.0,100.0,,200.0,200.0,300.0,200.0,4200.0,5000.0,2200.0,1600.0,1100.0,200.0
hh_with_children,middle_quintile,2012,86900.0,81700.0,61000.0,1400.0,5700.0,4600.0,100.0,700.0,3200.0,100.0,,200.0,300.0,200.0,200.0,4200.0,5100.0,2300.0,1800.0,900.0,200.0
hh_with_children,middle_quintile,2013,87900.0,82800.0,61900.0,1500.0,5600.0,4700.0,100.0,700.0,2800.0,200.0,,100.0,300.0,200.0,200.0,4500.0,5000.0,2700.0,1600.0,600.0,200.0
hh_with_children,middle_quintile,2014,89700.0,85000.0,63600.0,1500.0,5600.0,4800.0,100.0,800.0,3200.0,300.0,,100.0,300.0,200.0,200.0,4300.0,4700.0,2600.0,1600.0,400.0,100.0
hh_with_children,middle_quintile,2015,92900.0,88400.0,65900.0,1600.0,6000.0,5000.0,100.0,800.0,3500.0,300.0,,100.0,300.0,200.0,200.0,4500.0,4500.0,2500.0,1500.0,400.0,200.0
hh_with_children,fourth_quintile,1979,93300.0,91700.0,74500.0,0.0,3400.0,3900.0,200.0,1000.0,3100.0,800.0,,1400.0,300.0,300.0,700.0,2100.0,1600.0,900.0,100.0,400.0,200.0
hh_with_children,fourth_quintile,1980,91100.0,89100.0,73000.0,0.0,2900.0,3800.0,200.0,800.0,2700.0,600.0,,1700.0,200.0,300.0,500.0,2200.0,2000.0,1100.0,200.0,600.0,200.0
hh_with_children,fourth_quintile,1981,93000.0,91000.0,74600.0,0.0,3100.0,4300.0,200.0,600.0,2400.0,600.0,,1900.0,300.0,400.0,400.0,2100.0,2000.0,1100.0,200.0,500.0,200.0
hh_with_children,fourth_quintile,1982,92600.0,90400.0,74100.0,0.0,3400.0,4300.0,200.0,400.0,2100.0,500.0,,2100.0,300.0,500.0,300.0,2100.0,2200.0,1200.0,200.0,600.0,200.0
hh_with_children,fourth_quintile,1983,92600.0,90600.0,73800.0,0.0,3600.0,4400.0,200.0,500.0,2200.0,700.0,100.0,1900.0,300.0,400.0,300.0,2100.0,2000.0,1000.0,200.0,600.0,200.0
hh_with_children,fourth_quintile,1984,97700.0,96000.0,77300.0,500.0,3700.0,4800.0,200.0,600.0,2900.0,700.0,100.0,2000.0,300.0,400.0,400.0,2300.0,1700.0,1000.0,200.0,400.0,100.0
