household_type,income_group,year,inc_before_transfers_taxes,market_income,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_income,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_income,dividends,corp_tax_borne_by_capital,other_market_income,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
hh_with_children,all_quintiles,1994,82400.0,80300.0,58000.0,1100.0,4100.0,3900.0,100.0,700.0,5400.0,1800.0,200.0,900.0,400.0,600.0,1000.0,2100.0,2100.0,1100.0,400.0,400.0,200.0
hh_with_children,all_quintiles,1995,87600.0,85400.0,60700.0,1400.0,4200.0,4100.0,100.0,700.0,5900.0,2300.0,300.0,1200.0,400.0,700.0,1100.0,2200.0,2200.0,1200.0,500.0,400.0,200.0
hh_with_children,all_quintiles,1996,88700.0,86500.0,60800.0,1600.0,4100.0,4100.0,100.0,800.0,6000.0,2900.0,200.0,1100.0,400.0,700.0,1100.0,2500.0,2200.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1997,93300.0,91100.0,63600.0,1600.0,3800.0,4300.0,100.0,800.0,6300.0,4100.0,300.0,1200.0,500.0,900.0,1200.0,2600.0,2200.0,1200.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1998,99700.0,97700.0,67700.0,1800.0,3800.0,4500.0,100.0,800.0,6900.0,5100.0,300.0,1200.0,400.0,800.0,1200.0,2900.0,2000.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,1999,106300.0,104300.0,71100.0,2000.0,3800.0,4700.0,100.0,800.0,7600.0,6600.0,300.0,1200.0,500.0,1000.0,1300.0,3300.0,2000.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2000,111000.0,108900.0,73400.0,2100.0,4000.0,4800.0,100.0,800.0,7400.0,8000.0,300.0,1400.0,600.0,1200.0,1400.0,3400.0,2100.0,1100.0,500.0,300.0,200.0
hh_with_children,all_quintiles,2001,104600.0,102300.0,72200.0,2100.0,4100.0,4800.0,100.0,500.0,7200.0,4000.0,300.0,1400.0,500.0,900.0,1000.0,3100.0,2400.0,1200.0,600.0,400.0,200.0
hh_with_children,all_quintiles,2002,101900.0,99300.0,71000.0,1800.0,4500.0,4700.0,100.0,500.0,7400.0,2800.0,300.0,1000.0,500.0,700.0,900.0,3100.0,2600.0,1200.0,600.0,700.0,200.0
hh_with_children,all_quintiles,2003,103500.0,100900.0,70200.0,2200.0,4900.0,4600.0,100.0,700.0,7800.0,3400.0,300.0,900.0,500.0,800.0,1300.0,3200.0,2600.0,1200.0,600.0,600.0,200.0
hh_with_children,all_quintiles,2004,109900.0,107400.0,72300.0,2300.0,5600.0,4800.0,100.0,800.0,8600.0,5100.0,300.0,900.0,500.0,1100.0,1600.0,3300.0,2600.0,1300.0,700.0,500.0,200.0
hh_with_children,all_quintiles,2005,114400.0,111900.0,73000.0,2500.0,5700.0,4800.0,100.0,1100.0,9500.0,6700.0,300.0,1200.0,500.0,1200.0,2100.0,3200.0,2400.0,1200.0,700.0,400.0,200.0
hh_with_children,all_quintiles,2006,120000.0,117500.0,74500.0,2500.0,5700.0,4800.0,100.0,1200.0,10200.0,8300.0,500.0,1700.0,500.0,1500.0,2500.0,3300.0,2500.0,1300.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2007,125400.0,122700.0,78100.0,2700.0,5300.0,5000.0,100.0,1100.0,10000.0,9800.0,500.0,2100.0,600.0,1800.0,2200.0,3500.0,2700.0,1400.0,800.0,400.0,100.0
hh_with_children,all_quintiles,2008,117900.0,114900.0,77600.0,2700.0,5300.0,5000.0,100.0,700.0,8900.0,5300.0,500.0,1600.0,600.0,1600.0,1400.0,3500.0,3000.0,1400.0,900.0,500.0,100.0
hh_with_children,all_quintiles,2009,109700.0,105800.0,73800.0,2500.0,5300.0,4900.0,100.0,500.0,8600.0,2500.0,400.0,1100.0,500.0,1100.0,1000.0,3500.0,4000.0,1500.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2010,115400.0,111400.0,75000.0,2500.0,5100.0,4900.0,100.0,700.0,9700.0,4600.0,400.0,1100.0,600.0,1400.0,1600.0,3700.0,4000.0,1500.0,1000.0,1300.0,100.0
hh_with_children,all_quintiles,2011,113300.0,109700.0,75000.0,2500.0,5100.0,4800.0,100.0,700.0,9500.0,4000.0,400.0,800.0,600.0,1300.0,1500.0,3400.0,3600.0,1500.0,1000.0,1000.0,100.0
hh_with_children,all_quintiles,2012,118100.0,114700.0,75300.0,2600.0,5100.0,4800.0,100.0,800.0,11200.0,6100.0,300.0,800.0,600.0,1800.0,1700.0,3500.0,3400.0,1500.0,1100.0,800.0,100.0
hh_with_children,all_quintiles,2013,118000.0,114800.0,76900.0,2700.0,5200.0,5000.0,100.0,900.0,10800.0,5000.0,300.0,800.0,600.0,1400.0,1900.0,3200.0,3200.0,1600.0,900.0,600.0,100.0
hh_with_children,all_quintiles,2014,122000.0,118900.0,78300.0,2800.0,5000.0,5100.0,100.0,1000.0,11100.0,6800.0,300.0,700.0,700.0,1700.0,2100.0,3300.0,3100.0,1700.0,1000.0,400.0,100.0
hh_with_children,all_quintiles,2015,128600.0,125400.0,82400.0,3000.0,5200.0,5300.0,100.0,900.0,12400.0,7100.0,300.0,800.0,600.0,1800.0,2100.0,3400.0,3200.0,1700.0,1000.0,300.0,100.0
hh_with_children,lowest_quintile,1979,16600.0,13000.0,9700.0,0.0,500.0,600.0,100.0,100.0,600.0,100.0,,200.0,100.0,,100.0,900.0,3600.0,2700.0,400.0,300.0,200.0
hh_with_children,lowest_quintile,1980,15800.0,12000.0,9100.0,0.0,400.0,500.0,100.0,100.0,400.0,100.0,0.0,300.0,100.0,,100.0,900.0,3800.0,2400.0,500.0,600.0,300.0
hh_with_children,lowest_quintile,1981,15200.0,11600.0,8800.0,0.0,400.0,600.0,100.0,100.0,200.0,100.0,,300.0,100.0,,100.0,900.0,3600.0,2400.0,500.0,500.0,200.0
hh_with_children,lowest_quintile,1982,14300.0,10400.0,7800.0,0.0,400.0,500.0,,,200.0,100.0,,400.0,100.0,100.0,100.0,600.0,3900.0,2200.0,500.0,1000.0,200.0
hh_with_children,lowest_quintile,1983,13400.0,9600.0,7300.0,0.0,400.0,500.0,100.0,100.0,200.0,100.0,0.0,300.0,100.0,,100.0,500.0,3700.0,2100.0,500.0,900.0,300.0
hh_with_children,lowest_quintile,1984,14600.0,11500.0,8900.0,,400.0,600.0,100.0,100.0,300.0,100.0,,300.0,100.0,,100.0,600.0,3100.0,1900.0,500.0,400.0,300.0
hh_with_children,lowest_quintile,1985,14300.0,10800.0,8200.0,,400.0,600.0,100.0,100.0,400.0,100.0,,300.0,100.0,,,700.0,3400.0,2200.0,500.0,400.0,300.0
hh_with_children,lowest_quintile,1986,13900.0,10600.0,7900.0,,400.0,600.0,100.0,100.0,400.0,100.0,,300.0,100.0,,,600.0,3300.0,2000.0,600.0,500.0,300.0
hh_with_children,lowest_quintile,1987,11900.0,8900.0,6100.0,,400.0,400.0,,100.0,600.0,100.0,,200.0,100.0,,100.0,600.0,3000.0,1900.0,500.0,300.0,300.0
hh_with_children,lowest_quintile,1988,13100.0,9400.0,6500.0,,400.0,500.0,,100.0,600.0,100.0,0.0,200.0,,,100.0,800.0,3700.0,2200.0,600.0,300.0,600.0
hh_with_children,lowest_quintile,1989,14100.0,10500.0,7400.0,,400.0,500.0,100.0,100.0,700.0,100.0,,300.0,100.0,,100.0,800.0,3500.0,2000.0,700.0,300.0,600.0
hh_with_children,lowest_quintile,1990,14300.0,11100.0,8100.0,,400.0,600.0,100.0,100.0,700.0,,,300.0,100.0,100.0,100.0,800.0,3200.0,1700.0,700.0,300.0,500.0
hh_with_children,lowest_quintile,1991,14700.0,11100.0,8200.0,,400.0,600.0,100.0,100.0,600.0,100.0,,300.0,100.0,100.0,100.0,700.0,3600.0,1900.0,700.0,600.0,500.0
hh_with_children,lowest_quintile,1992,15000.0,10900.0,8100.0,,400.0,600.0,100.0,100.0,600.0,,,200.0,100.0,,100.0,700.0,4100.0,2100.0,800.0,800.0,400.0
hh_with_children,lowest_quintile,1993,15200.0,11100.0,8000.0,,400.0,600.0,100.0,100.0,800.0,,,100.0,100.0,,100.0,800.0,4200.0,2200.0,900.0,600.0,400.0
hh_with_children,lowest_quintile,1994,14700.0,10900.0,7700.0,,500.0,600.0,,100.0,900.0,,,100.0,100.0,100.0,100.0,700.0,3800.0,2200.0,900.0,400.0,400.0
hh_with_children,lowest_quintile,1995,16500.0,12600.0,9100.0,100.0,500.0,700.0,100.0,100.0,1000.0,,,100.0,100.0,,100.0,800.0,3900.0,2300.0,1000.0,400.0,300.0
hh_with_children,lowest_quintile,1996,17300.0,13300.0,9600.0,100.0,600.0,700.0,100.0,100.0,1100.0,,,100.0,100.0,,100.0,700.0,4000.0,2200.0,1100.0,400.0,300.0
hh_with_children,lowest_quintile,1997,19600.0,14900.0,10800.0,100.0,600.0,800.0,100.0,100.0,1200.0,100.0,,100.0,100.0,100.0,100.0,600.0,4800.0,2800.0,1300.0,400.0,200.0
hh_with_children,lowest_quintile,1998,21000.0,16900.0,12400.0,100.0,700.0,900.0,100.0,100.0,1500.0,100.0,,200.0,100.0,,100.0,700.0,4000.0,2400.0,1100.0,400.0,200.0
hh_with_children,lowest_quintile,1999,22000.0,18000.0,12900.0,100.0,700.0,1000.0,100.0,100.0,1900.0,100.0,,100.0,100.0,100.0,100.0,700.0,4000.0,2200.0,1100.0,300.0,300.0
hh_with_children,lowest_quintile,2000,21400.0,17500.0,12300.0,100.0,900.0,900.0,100.0,100.0,1800.0,100.0,,100.0,100.0,100.0,100.0,900.0,3900.0,2200.0,1100.0,300.0,300.0
hh_with_children,lowest_quintile,2001,20800.0,16300.0,11800.0,100.0,800.0,900.0,100.0,100.0,1700.0,,,100.0,100.0,100.0,,500.0,4500.0,2500.0,1300.0,500.0,300.0
hh_with_children,lowest_quintile,2002,21500.0,16400.0,12000.0,,800.0,900.0,100.0,100.0,1700.0,,,100.0,100.0,100.0,,600.0,5100.0,2500.0,1400.0,900.0,300.0
hh_with_children,lowest_quintile,2003,20500.0,15600.0,11300.0,,800.0,800.0,100.0,100.0,1700.0,,,100.0,100.0,100.0,,600.0,4900.0,2400.0,1400.0,800.0,300.0
hh_with_children,lowest_quintile,2004,21200.0,16200.0,12000.0,,800.0,900.0,100.0,100.0,1700.0,,,100.0,100.0,,100.0,300.0,5000.0,2600.0,1500.0,600.0,300.0
hh_with_children,lowest_quintile,2005,21600.0,16700.0,12000.0,100.0,800.0,900.0,100.0,200.0,1900.0,,,100.0,,,100.0,500.0,4900.0,2600.0,1600.0,400.0,300.0
hh_with_children,lowest_quintile,2006,22200.0,17500.0,12500.0,,900.0,900.0,100.0,200.0,2100.0,,,100.0,,,100.0,500.0,4800.0,2500.0,1600.0,400.0,200.0
hh_with_children,lowest_quintile,2007,24600.0,19500.0,13900.0,100.0,700.0,1000.0,100.0,200.0,2300.0,100.0,,100.0,100.0,100.0,100.0,900.0,5100.0,2700.0,1800.0,400.0,200.0
hh_with_children,lowest_quintile,2008,24200.0,18400.0,13200.0,100.0,600.0,1000.0,100.0,100.0,2200.0,,,100.0,100.0,100.0,,900.0,5800.0,3000.0,2000.0,700.0,200.0
hh_with_children,lowest_quintile,2009,23100.0,15700.0,10800.0,,600.0,800.0,,100.0,2200.0,,,100.0,,100.0,,800.0,7500.0,3200.0,2100.0,1900.0,200.0
hh_with_children,lowest_quintile,2010,23900.0,16700.0,11400.0,,500.0,900.0,,100.0,2600.0,,,100.0,100.0,,,900.0,7200.0,2900.0,2000.0,2100.0,100.0
hh_with_children,lowest_quintile,2011,23200.0,16300.0,11200.0,100.0,500.0,800.0,,100.0,2700.0,,,,,,,700.0,6800.0,3000.0,2100.0,1500.0,200.0
hh_with_children,lowest_quintile,2012,22100.0,15400.0,10200.0,,500.0,800.0,,100.0,2800.0,0.0,,,100.0,,,900.0,6700.0,3000.0,2400.0,1000.0,200.0
hh_with_children,lowest_quintile,2013,22700.0,16500.0,10900.0,100.0,500.0,800.0,,100.0,2800.0,,,,100.0,,,1000.0,6200.0,3400.0,2000.0,700.0,200.0
hh_with_children,lowest_quintile,2014,22700.0,16700.0,11200.0,100.0,500.0,800.0,,100.0,2900.0,,,,100.0,,,800.0,6000.0,3300.0,2000.0,400.0,300.0
hh_with_children,lowest_quintile,2015,23700.0,18000.0,12100.0,100.0,500.0,900.0,,100.0,3100.0,,,,100.0,,,900.0,5700.0,3200.0,2000.0,300.0,300.0
hh_with_children,second_quintile,1979,42900.0,41000.0,32300.0,0.0,1900.0,1900.0,100.0,400.0,1700.0,200.0,,500.0,100.0,100.0,200.0,1600.0,1800.0,1100.0,200.0,400.0,200.0
hh_with_children,second_quintile,1980,40900.0,38500.0,30400.0,0.0,1600.0,1800.0,100.0,300.0,1500.0,200.0,,700.0,100.0,100.0,200.0,1500.0,2400.0,1200.0,200.0,900.0,200.0
hh_with_children,second_quintile,1981,40300.0,38100.0,29900.0,0.0,1500.0,1900.0,100.0,300.0,1400.0,200.0,,700.0,100.0,100.0,200.0,1600.0,2200.0,1200.0,200.0,700.0,100.0
hh_with_children,second_quintile,1982,39300.0,36600.0,28700.0,0.0,1700.0,1800.0,100.0,200.0,1200.0,200.0,,800.0,100.0,100.0,100.0,1500.0,2700.0,1200.0,200.0,1100.0,200.0
hh_with_children,second_quintile,1983,38100.0,35500.0,27700.0,0.0,1700.0,1800.0,100.0,200.0,1400.0,300.0,,800.0,100.0,100.0,100.0,1200.0,2500.0,1100.0,200.0,1100.0,200.0
hh_with_children,second_quintile,1984,40800.0,38700.0,30300.0,100.0,1700.0,2000.0,100.0,300.0,1500.0,200.0,,700.0,100.0,100.0,100.0,1500.0,2000.0,1000.0,200.0,600.0,200.0
hh_with_children,second_quintile,1985,40800.0,38700.0,29900.0,100.0,1800.0,2000.0,100.0,200.0,1700.0,200.0,,700.0,200.0,100.0,100.0,1500.0,2100.0,1000.0,300.0,600.0,200.0
hh_with_children,second_quintile,1986,41200.0,38800.0,29600.0,100.0,1800.0,2100.0,100.0,200.0,1800.0,200.0,,600.0,100.0,100.0,100.0,1700.0,2300.0,1100.0,300.0,600.0,300.0
hh_with_children,second_quintile,1987,40100.0,38200.0,28900.0,100.0,2000.0,2000.0,100.0,300.0,2000.0,200.0,,600.0,100.0,100.0,200.0,1500.0,1900.0,900.0,200.0,500.0,200.0
hh_with_children,second_quintile,1988,40300.0,38400.0,28400.0,100.0,2000.0,2100.0,100.0,300.0,2200.0,100.0,,600.0,100.0,200.0,200.0,1900.0,1800.0,900.0,300.0,400.0,300.0
hh_with_children,second_quintile,1989,41000.0,38900.0,28600.0,200.0,2000.0,2100.0,100.0,300.0,2400.0,200.0,,700.0,100.0,100.0,200.0,1900.0,2100.0,1100.0,300.0,400.0,300.0
hh_with_children,second_quintile,1990,42100.0,39900.0,30000.0,200.0,2000.0,2200.0,100.0,300.0,2100.0,100.0,,600.0,100.0,100.0,100.0,1800.0,2200.0,1100.0,300.0,500.0,300.0
hh_with_children,second_quintile,1991,40800.0,38300.0,28800.0,200.0,1900.0,2200.0,100.0,200.0,1900.0,200.0,,500.0,100.0,100.0,100.0,1900.0,2500.0,1100.0,300.0,700.0,400.0
hh_with_children,second_quintile,1992,39700.0,36900.0,27600.0,200.0,2000.0,2100.0,100.0,300.0,1900.0,100.0,,400.0,100.0,100.0,100.0,1900.0,2900.0,1200.0,400.0,900.0,300.0
hh_with_children,second_quintile,1993,39600.0,36800.0,27400.0,200.0,2100.0,2000.0,100.0,300.0,1800.0,100.0,,300.0,200.0,100.0,200.0,2000.0,2800.0,1300.0,400.0,700.0,300.0
hh_with_children,second_quintile,1994,40100.0,37700.0,27800.0,200.0,2400.0,2100.0,100.0,300.0,1900.0,100.0,,300.0,100.0,100.0,200.0,2000.0,2400.0,1200.0,400.0,500.0,300.0
hh_with_children,second_quintile,1995,42300.0,39900.0,29400.0,300.0,2600.0,2200.0,100.0,400.0,1900.0,200.0,,300.0,100.0,100.0,200.0,1900.0,2500.0,1300.0,400.0,400.0,300.0
hh_with_children,second_quintile,1996,42500.0,40100.0,29200.0,400.0,2600.0,2200.0,100.0,400.0,2000.0,200.0,,300.0,100.0,100.0,200.0,2300.0,2400.0,1300.0,600.0,400.0,200.0
hh_with_children,second_quintile,1997,43800.0,41400.0,30700.0,400.0,2400.0,2300.0,100.0,400.0,2100.0,200.0,,300.0,100.0,100.0,200.0,2200.0,2300.0,1200.0,500.0,400.0,200.0
hh_with_children,second_quintile,1998,45900.0,43600.0,32300.0,500.0,2400.0,2500.0,100.0,400.0,2100.0,300.0,,300.0,100.0,100.0,100.0,2400.0,2300.0,1200.0,500.0,300.0,200.0
hh_with_children,second_quintile,1999,48100.0,45700.0,33500.0,500.0,2500.0,2600.0,100.0,400.0,2500.0,300.0,,300.0,100.0,100.0,200.0,2500.0,2400.0,1300.0,600.0,400.0,100.0
hh_with_children,second_quintile,2000,48200.0,45800.0,33600.0,600.0,2700.0,2600.0,100.0,400.0,2200.0,300.0,,300.0,100.0,100.0,100.0,2700.0,2400.0,1200.0,600.0,300.0,200.0
hh_with_children,second_quintile,2001,47200.0,44700.0,33400.0,600.0,2700.0,2500.0,100.0,300.0,2000.0,100.0,,300.0,100.0,100.0,100.0,2400.0,2500.0,1200.0,600.0,500.0,200.0
hh_with_children,second_quintile,2002,45900.0,43000.0,32000.0,300.0,2700.0,2400.0,100.0,200.0,2200.0,,,200.0,100.0,100.0,100.0,2500.0,2900.0,1300.0,700.0,800.0,200.0
hh_with_children,second_quintile,2003,45500.0,42500.0,31600.0,300.0,2900.0,2400.0,100.0,300.0,2200.0,,,200.0,100.0,100.0,100.0,2200.0,3000.0,1300.0,700.0,800.0,200.0
hh_with_children,second_quintile,2004,47200.0,44200.0,32200.0,300.0,3200.0,2400.0,100.0,400.0,2300.0,100.0,,200.0,100.0,100.0,100.0,2600.0,3000.0,1400.0,900.0,500.0,200.0
hh_with_children,second_quintile,2005,47900.0,45300.0,33100.0,300.0,3400.0,2500.0,100.0,500.0,2200.0,100.0,,200.0,100.0,100.0,100.0,2500.0,2600.0,1200.0,700.0,400.0,200.0
hh_with_children,second_quintile,2006,48600.0,45900.0,33600.0,400.0,3500.0,2500.0,100.0,600.0,2200.0,200.0,,200.0,100.0,100.0,100.0,2400.0,2700.0,1300.0,800.0,400.0,100.0
hh_with_children,second_quintile,2007,51700.0,48900.0,36200.0,400.0,3300.0,2700.0,100.0,500.0,2200.0,200.0,,300.0,200.0,100.0,100.0,2500.0,2800.0,1300.0,900.0,400.0,100.0
hh_with_children,second_quintile,2008,49400.0,46200.0,34500.0,400.0,3000.0,2600.0,100.0,300.0,1900.0,100.0,,200.0,100.0,100.0,100.0,2700.0,3300.0,1500.0,1100.0,600.0,100.0
hh_with_children,second_quintile,2009,46700.0,42200.0,31200.0,300.0,2700.0,2300.0,100.0,200.0,2200.0,,,200.0,200.0,100.0,100.0,2700.0,4500.0,1600.0,1100.0,1600.0,200.0
hh_with_children,second_quintile,2010,47000.0,42500.0,31200.0,300.0,2500.0,2300.0,100.0,300.0,2400.0,,,100.0,100.0,100.0,100.0,2800.0,4500.0,1700.0,1100.0,1600.0,100.0
hh_with_children,second_quintile,2011,45900.0,41900.0,30800.0,300.0,2400.0,2300.0,100.0,300.0,2400.0,100.0,,100.0,100.0,100.0,100.0,2700.0,4000.0,1500.0,1100.0,1200.0,100.0
hh_with_children,second_quintile,2012,45200.0,41400.0,30300.0,300.0,2600.0,2300.0,100.0,300.0,2600.0,,,100.0,100.0,100.0,100.0,2500.0,3800.0,1600.0,1200.0,900.0,100.0
hh_with_children,second_quintile,2013,46300.0,43000.0,31400.0,400.0,2700.0,2400.0,100.0,400.0,2600.0,100.0,,100.0,100.0,100.0,100.0,2700.0,3300.0,1500.0,900.0,700.0,100.0
hh_with_children,second_quintile,2014,46800.0,43400.0,31800.0,400.0,2600.0,2400.0,100.0,400.0,2600.0,200.0,,100.0,100.0,100.0,100.0,2600.0,3500.0,1900.0,1100.0,400.0,100.0
hh_with_children,second_quintile,2015,48900.0,45400.0,33400.0,400.0,2800.0,2500.0,100.0,400.0,2600.0,100.0,,100.0,200.0,100.0,100.0,2700.0,3500.0,1900.0,1100.0,300.0,200.0
hh_with_children,middle_quintile,1979,65900.0,64800.0,52800.0,0.0,2700.0,3000.0,200.0,700.0,2000.0,300.0,,800.0,100.0,100.0,300.0,1700.0,1200.0,600.0,100.0,300.0,100.0
hh_with_children,middle_quintile,1980,63500.0,62100.0,50900.0,0.0,2400.0,2900.0,200.0,600.0,2000.0,300.0,,900.0,200.0,100.0,300.0,1500.0,1400.0,600.0,100.0,500.0,100.0
hh_with_children,middle_quintile,1981,63300.0,61900.0,50500.0,0.0,2400.0,3100.0,100.0,400.0,1700.0,300.0,,1100.0,100.0,200.0,200.0,1700.0,1300.0,600.0,100.0,500.0,100.0
hh_with_children,middle_quintile,1982,62200.0,60400.0,49100.0,0.0,2700.0,3100.0,100.0,300.0,1500.0,300.0,,1200.0,100.0,200.0,100.0,1600.0,1800.0,800.0,200.0,700.0,200.0
hh_with_children,middle_quintile,1983,61300.0,59600.0,48100.0,0.0,2800.0,3000.0,200.0,400.0,1600.0,300.0,,1000.0,200.0,200.0,200.0,1700.0,1700.0,700.0,200.0,700.0,200.0
hh_with_children,middle_quintile,1984,64800.0,63400.0,50600.0,200.0,2800.0,3300.0,200.0,400.0,2100.0,400.0,,1100.0,200.0,200.0,200.0,1700.0,1400.0,700.0,200.0,500.0,100.0
hh_with_children,middle_quintile,1985,65400.0,64000.0,51200.0,300.0,2900.0,3400.0,200.0,400.0,1700.0,300.0,,1100.0,200.0,200.0,200.0,1800.0,1500.0,700.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1986,66700.0,65200.0,51800.0,400.0,2900.0,3500.0,200.0,400.0,2300.0,400.0,,900.0,100.0,200.0,200.0,1800.0,1600.0,700.0,200.0,500.0,200.0
hh_with_children,middle_quintile,1987,66400.0,65100.0,51300.0,400.0,3200.0,3500.0,200.0,500.0,2200.0,400.0,,900.0,200.0,200.0,300.0,1800.0,1400.0,600.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1988,67800.0,66400.0,51900.0,500.0,3300.0,3800.0,200.0,500.0,2200.0,300.0,,1000.0,200.0,200.0,300.0,2100.0,1400.0,700.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1989,68700.0,67300.0,52400.0,600.0,3400.0,3800.0,200.0,500.0,2400.0,300.0,,1000.0,200.0,300.0,200.0,2100.0,1500.0,800.0,200.0,300.0,200.0
hh_with_children,middle_quintile,1990,68900.0,67300.0,52400.0,600.0,3400.0,3900.0,100.0,500.0,2300.0,100.0,,1000.0,200.0,200.0,200.0,2300.0,1500.0,700.0,200.0,400.0,200.0
hh_with_children,middle_quintile,1991,67300.0,65500.0,50900.0,600.0,3400.0,3800.0,100.0,400.0,2000.0,200.0,,900.0,200.0,200.0,200.0,2500.0,1800.0,800.0,200.0,600.0,200.0
hh_with_children,middle_quintile,1992,66900.0,65000.0,49700.0,700.0,3700.0,3700.0,100.0,500.0,2400.0,300.0,,700.0,200.0,200.0,200.0,2600.0,1900.0,800.0,200.0,600.0,200.0
hh_with_children,middle_quintile,1993,67000.0,65100.0,50000.0,700.0,4100.0,3700.0,100.0,500.0,1900.0,200.0,,500.0,200.0,200.0,200.0,2500.0,1900.0,800.0,200.0,600.0,200.0
hh_with_children,middle_quintile,1994,68100.0,66300.0,50200.0,800.0,4300.0,3800.0,100.0,600.0,2300.0,300.0,,500.0,200.0,200.0,300.0,2700.0,1700.0,800.0,300.0,500.0,200.0
hh_with_children,middle_quintile,1995,70500.0,68600.0,51700.0,1000.0,4500.0,3900.0,100.0,600.0,2200.0,300.0,,500.0,200.0,200.0,300.0,2900.0,1900.0,900.0,300.0,400.0,200.0
hh_with_children,middle_quintile,1996,71200.0,69400.0,52300.0,1200.0,4600.0,4000.0,100.0,700.0,2200.0,300.0,,500.0,200.0,200.0,300.0,2800.0,1800.0,900.0,400.0,400.0,100.0
hh_with_children,middle_quintile,1997,72800.0,71100.0,53700.0,1200.0,4200.0,4100.0,100.0,700.0,2300.0,400.0,,500.0,200.0,300.0,300.0,3100.0,1700.0,900.0,300.0,300.0,200.0
hh_with_children,middle_quintile,1998,76100.0,74400.0,56500.0,1400.0,4200.0,4300.0,100.0,700.0,2400.0,500.0,,500.0,200.0,200.0,300.0,3100.0,1700.0,900.0,300.0,300.0,200.0
hh_with_children,middle_quintile,1999,78900.0,77200.0,58400.0,1500.0,4100.0,4500.0,100.0,700.0,2600.0,600.0,,500.0,200.0,300.0,300.0,3500.0,1700.0,800.0,400.0,300.0,100.0
hh_with_children,middle_quintile,2000,79400.0,77700.0,58700.0,1600.0,4200.0,4500.0,100.0,700.0,2400.0,700.0,,500.0,200.0,300.0,300.0,3600.0,1700.0,900.0,400.0,300.0,100.0
hh_with_children,middle_quintile,2001,78800.0,76800.0,58400.0,1700.0,4400.0,4500.0,100.0,400.0,2400.0,200.0,,500.0,200.0,300.0,200.0,3600.0,2000.0,1000.0,400.0,500.0,200.0
hh_with_children,middle_quintile,2002,76400.0,74200.0,56600.0,1000.0,4800.0,4200.0,100.0,400.0,2500.0,100.0,,400.0,200.0,200.0,200.0,3500.0,2200.0,900.0,500.0,700.0,200.0
hh_with_children,middle_quintile,2003,76200.0,73900.0,55600.0,1100.0,5200.0,4200.0,100.0,500.0,2500.0,100.0,,300.0,200.0,200.0,200.0,3800.0,2200.0,1000.0,400.0,700.0,100.0
hh_with_children,middle_quintile,2004,79100.0,76800.0,56800.0,1100.0,6000.0,4300.0,100.0,700.0,2700.0,200.0,,300.0,200.0,200.0,200.0,4000.0,2200.0,1100.0,500.0,500.0,100.0
hh_with_children,middle_quintile,2005,80300.0,78300.0,57800.0,1100.0,6100.0,4300.0,100.0,900.0,2800.0,300.0,,300.0,200.0,200.0,300.0,3700.0,2000.0,900.0,500.0,400.0,100.0
hh_with_children,middle_quintile,2006,81700.0,79500.0,58400.0,1200.0,6200.0,4400.0,100.0,1000.0,3000.0,400.0,,400.0,200.0,200.0,300.0,3800.0,2100.0,1000.0,600.0,400.0,200.0
hh_with_children,middle_quintile,2007,84900.0,82500.0,61000.0,1300.0,5800.0,4600.0,100.0,900.0,2900.0,500.0,,500.0,300.0,300.0,300.0,4100.0,2300.0,1100.0,700.0,400.0,100.0
hh_with_children,middle_quintile,2008,81700.0,79100.0,59300.0,1200.0,5700.0,4400.0,100.0,500.0,2600.0,200.0,,400.0,200.0,300.0,200.0,3800.0,2600.0,1200.0,700.0,600.0,100.0
hh_with_children,middle_quintile,2009,78600.0,75000.0,56100.0,1000.0,5500.0,4200.0,100.0,400.0,2500.0,,,300.0,300.0,200.0,100.0,4200.0,3500.0,1300.0,800.0,1400.0,100.0
hh_with_children,middle_quintile,2010,79000.0,75300.0,56100.0,1000.0,5400.0,4200.0,100.0,500.0,2700.0,100.0,,200.0,300.0,200.0,200.0,4300.0,3600.0,1300.0,800.0,1400.0,100.0
hh_with_children,middle_quintile,2011,77500.0,74200.0,55400.0,1000.0,5400.0,4100.0,100.0,500.0,2800.0,100.0,,200.0,200.0,200.0,200.0,3900.0,3200.0,1300.0,800.0,1100.0,100.0
hh_with_children,middle_quintile,2012,77400.0,74300.0,55100.0,1000.0,5400.0,4100.0,100.0,600.0,2900.0,100.0,,100.0,300.0,200.0,100.0,4200.0,3100.0,1300.0,800.0,800.0,100.0
hh_with_children,middle_quintile,2013,79000.0,76100.0,56400.0,1100.0,5600.0,4200.0,100.0,700.0,2700.0,200.0,,100.0,300.0,200.0,200.0,4200.0,2800.0,1300.0,800.0,600.0,100.0
